0.16830354 0.66293019 0.09304625 0.08495385|0.16830225 0.66293032 0.16830225 0.16830225| 0.16830225  0.04950637 -0.05428856 -0.0158111  -0.00066382 -0.04139348  0.03785688, 0.66293032 -0.03908057  0.01897971 -0.00940813 -0.02292131  0.03019383  0.06345197
 0.05148511 -0.10735419  0.08438851  0.0848022 | 0.05144058 -0.10735471  0.05144058  0.05144058| 0.05144058  0.02380882  0.06089399 -0.03772769  0.01853914  0.03163959 -0.01328041,-0.10735471  0.00088487  0.01462405 -0.06705335 -0.0084473   0.00402609  0.05084962
 0.69274232 -0.04261832 -0.07876675  0.17342567| 0.69274247 -0.08292005  0.69274247  0.69274247| 0.69274247  0.03049197  0.03640251 -0.0414649   0.00210068  0.01863453  0.04487721,-0.08292005 -0.04791651  0.00562842  0.02547392 -0.03702369  0.03301921 -0.01480563
-0.5904449   0.46571466  0.10062611 -0.08326094|-0.59044487  0.46571444 -0.59044487 -0.59044487|-0.59044487 -0.04052526  0.06628899  0.00856903 -0.04070252  0.0484429  0.01226989, 0.46571444  0.01451821 -0.0046516   0.05088263 -0.04927572 -0.00474559 -0.04280643
-0.13123061  0.0762164  -0.08287443 -0.07867051|-0.13122653  0.07625487 -0.13122653 -0.13122653|-0.13122653 -0.0295505   0.03876937  0.04746322  0.00610874 -0.0005141 -0.04846464, 0.07625487 -0.02040202  0.02299687 -0.02683237  0.03865188  0.02202248 -0.05211301
-0.23064321 -1.28087554  0.07961763 -0.05072015|-0.23063867 -1.28087554 -0.23063867 -0.23063867|-0.23063867  0.00610429 -0.06184094  0.01388578 -0.00894111 -0.00557853 -0.04779602,-1.28087554 -0.02710307 -0.00238051 -0.03341696 -0.01211563  0.00827089 -0.02341959
 0.43053905 -0.28527397  0.10272212  0.05479726| 0.43053991 -0.28527441  0.43053991  0.43053991| 0.43053991  0.05185565 -0.0467523   0.02854467 -0.00910451 -0.02143033  0.06752474,-0.28527441  0.01609238  0.02612568  0.00550359 -0.02878605 -0.03088016  0.01775034
-0.09884131 -0.18052423 -0.05009919 -0.08474265|-0.09883547 -0.18052555 -0.09883547 -0.09883547|-0.09883547 -0.00582121  0.02036803 -0.01856992  0.00493071  0.03539259  0.02278767,-0.18052555 -0.00095529  0.05134027  0.04327085  0.01876895 -0.04949611  0.00210469
-0.42037951  0.35748847  0.07785446  0.09992015|-0.42037874  0.35748703 -0.42037874 -0.42037874|-0.42037874  0.01976024  0.03849668  0.02688046  0.04988044  0.02855653  0.01647602, 0.35748703  0.04756035 -0.0191699   0.03258771 -0.00100262  0.05686676 -0.05785002
-0.62275734  0.04580509  0.0631039   0.13272837|-0.62275674 -0.10027225 -0.62275674 -0.62275674|-0.62275674  0.00692776 -0.02329741 -0.00103214  0.00141938  0.01854691 -0.05657772,-0.10027225  0.03730244  0.00491369  0.0065792   0.01077074  0.00964664 -0.01225214
-0.38624533  0.30042116 -0.06505152 -0.03504715|-0.38624525  0.30042152 -0.38624525 -0.38624525|-3.86245254e-01  4.16950701e-02 -3.67950921e-02 -7.06576925e-05  7.18843028e-03 -1.46895905e-02 -3.03927832e-02, 0.30042152  0.01676783 -0.00711857 -0.01637055  0.01668892  0.01539506  0.01173962
-0.02157818 -0.56386532 -0.09396497 -0.06748735|-0.02227258 -0.56386531 -0.02227258 -0.02227258|-0.02227258  0.04282988 -0.00746226 -0.04756346 -0.01784929 -0.00438698  0.06279822,-0.56386531  0.05871858  0.02600583  0.00144127 -0.0021748  -0.00610948  0.02006581
0.02864573 0.23036539 0.08836112 0.06429562|0.02870657 0.23036512 0.02870657 0.02870657| 0.02870657  0.02843887 -0.01569347  0.06434105  0.0340282  -0.03550029  0.01802257, 0.23036512 -0.0134571  -0.02639098  0.02177822  0.00327244  0.01413921  0.05201845
-0.5033589   0.89286866 -0.07332216  0.06116369|-0.50335998  0.89286824 -0.50335998 -0.50335998|-0.50335998 -0.02742525  0.00474861  0.02923132 -0.0071168   0.02045612 -0.05886919, 0.89286824  0.02633993 -0.0106185  -0.01158357 -0.03682948  0.00857559  0.03827907
 0.26142083 -0.18440486 -0.05072946 -0.07760689| 0.26142097 -0.18440414  0.26142097  0.26142097| 0.26142097 -0.01910355  0.02248808 -0.0127816   0.00594909 -0.01779896 -0.0354977 ,-0.18440414 -0.00515511  0.00111019  0.07521144  0.01704006 -0.00377902  0.01196281
 0.41447577 -0.03577865  0.06999336  0.09811137| 0.41447575 -0.03581905  0.41447575  0.41447575| 0.41447575  0.03864277 -0.04037316 -0.02616891 -0.0037053   0.02648806  0.02090392,-0.03581905  0.02781256 -0.02872018  0.05645213 -0.05778872  0.024589 -0.03258398
0.13433064 0.28234637 0.05356646 0.04429158|0.13433263 0.28234627 0.13433263 0.13433263| 0.13433263 -0.02213698  0.00496492  0.00113071 -0.02196945 -0.04413409  0.00336293, 0.28234627 -0.02744522 -0.01012382  0.01873963 -0.0162027  -0.00594182  0.02214744
 0.10328712 -0.42812006  0.07834041  0.0993773 | 0.10325343 -0.42812011  0.10325343  0.10325343| 0.10325343 -0.01967433 -0.05813265 -0.04265174  0.02407131  0.00169592 -0.00467406,-0.42812011 -0.07316339 -0.02494131  0.02362354 -0.01193089 -0.01459157  0.05604642
-0.23100424  0.64492692 -0.08721183 -0.07411926|-0.23100718  0.64492645 -0.23100718 -0.23100718|-0.23100718 -0.00188614  0.00301628  0.06459354 -0.02647116 -0.03295123  0.04304567, 0.64492645  0.01270312 -0.02058207 -0.06603254  0.00401473 -0.0096754 -0.02326934
 0.2370165  -0.58041306  0.08854463  0.09665859| 0.23701651 -0.58041309  0.23701651  0.23701651| 0.23701651  0.07047153 -0.01419668  0.02075454 -0.01037008 -0.0078677  0.04670906,-0.58041309  0.0127155   0.08039707 -0.02019818  0.04442268 -0.00141026  0.01991349
 0.25555438 -0.52685809  0.0757944   0.08380344| 0.2555548 -0.526858   0.2555548  0.2555548| 0.2555548   0.02644911 -0.04049604 -0.00895947 -0.049797    0.01688987 -0.02555868,-0.526858   -0.01612171 -0.02204078 -0.05930965 -0.01981918 -0.0149226  0.04819022
-0.22053251 -0.02635584 -0.10859765 -0.05831202|-0.22053182 -0.02655152 -0.22053182 -0.22053182|-0.22053182 -0.02747584  0.03191645  0.03769853  0.01478099 -0.04642522 -0.08146916,-0.02655152  0.04850423 -0.00521596 -0.01430187  0.02409646 -0.00953912  0.0102585 
 0.17080855 -0.14965758  0.0844323   0.09139519| 0.17080849 -0.14965689  0.17080849  0.17080849| 0.17080849  0.01261835  0.02215623  0.03109545 -0.05898429 -0.03609937 -0.0301489 ,-0.14965689 -0.02989057 -0.03917411 -0.02567057 -0.0285251   0.01638503  0.06643097
 0.42389933 -0.09447682 -0.08608285  0.11129217| 0.4238992  -0.09448007  0.4238992   0.4238992 | 0.4238992  -0.02293631 -0.01642294 -0.01320065  0.052923    0.01977529  0.05897887,-0.09448007 -0.00825017  0.00512683 -0.05221882 -0.02732811 -0.09113368 -0.03066362
 0.27755423 -1.24021162  0.03503469  0.125511  | 0.27755467 -1.24021163  0.27755467  0.27755467| 0.27755467  0.0052114   0.00179915  0.01927819 -0.01956756  0.02101446 -0.00592603,-1.24021163  0.00923358 -0.00809177 -0.08879897  0.04418934  0.07857336  0.00215803
 0.6118111   0.12716598 -0.0662625   0.10750607|0.61181116 0.12709271 0.61181116 0.61181116| 0.61181116  0.02597064 -0.02503401 -0.03121023 -0.00538118  0.04641638 -0.00617082, 0.12709271  0.04501956 -0.00599132  0.05426541 -0.0372274   0.07213637  0.01634667
-0.01439328 -0.12458967 -0.06505367 -0.07755662|-0.01435715 -0.1245903  -0.01435715 -0.01435715|-0.01435715 -0.04707295  0.02131395 -0.00585201  0.01227153  0.01949227 -0.03300151,-0.1245903   0.06350387  0.03958304 -0.01624383  0.00101948  0.01231226  0.00252574
-0.21663176  0.35810062 -0.04940844 -0.05562159|-0.21663174  0.35810058 -0.21663174 -0.21663174|-0.21663174 -0.01301013 -0.02600992 -0.00631497 -0.01896184  0.03512729  0.00445304, 0.35810058  0.00702547  0.02857014  0.0324998   0.00992912 -0.02840727  0.01822401
-0.19465874 -0.50798857 -0.08574215 -0.11073682|-0.19465985 -0.50798848 -0.19465985 -0.19465985|-0.19465985 -0.00521153 -0.04381211 -0.04539804 -0.01822113  0.04062786 -0.03926269,-0.50798848  0.03485236 -0.01543084 -0.04960049 -0.00951373 -0.09140417  0.01690838
0.72145813 1.04863081 0.05409825 0.12533118|0.72145815 1.04863085 0.72145815 0.72145815| 0.72145815 -0.0243704  -0.00442209 -0.02529087 -0.01902462 -0.03586225  0.01001295, 1.04863085  0.07287896  0.07734273  0.01236181 -0.05637472  0.00771591 -0.03370166
 0.37157934 -0.27278308  0.09314469  0.11191101| 0.37158004 -0.27277968  0.37158004  0.37158004| 0.37158004 -0.00679065 -0.00387798  0.02735701  0.06484765 -0.04915499 -0.03880458,-0.27277968 -0.008269   -0.0041129   0.03506106 -0.04697993  0.07045312 -0.06702735
-0.14164489 -0.07155009 -0.07079796 -0.0652664 |-0.14164309 -0.07154831 -0.14164309 -0.14164309|-0.14164309  0.04801771 -0.02179772 -0.00895296 -0.00786119  0.01366098 -0.04474559,-0.07154831 -0.05320164  0.01341294 -0.00839544  0.02193132 -0.02567529 -0.00860227
-0.15054569  0.08645526 -0.03272847 -0.0621519 |-0.15054565  0.08645536 -0.15054565 -0.15054565|-0.15054565  0.02192361 -0.01461103 -0.00591162  0.00973096 -0.01387367 -0.00826028, 0.08645536  0.01859678  0.00736598 -0.0520871  -0.00652628 -0.0048793 -0.02764988
-0.61388146 -0.05918944 -0.06066003 -0.10139127|-0.61388121 -0.05894263 -0.61388121 -0.61388121|-0.61388121 -0.01684871 -0.04448151 -0.01197042  0.0006738  -0.01491649  0.03337131,-0.05894263  0.01150019 -0.000107   -0.04742427  0.01818199  0.02332905  0.08674197
0.0540339  0.00230754 0.04614294 0.05329817|0.05403412 0.00230485 0.05403412 0.05403412| 0.05403412  0.01230494  0.01063771 -0.00249087 -0.03351074 -0.02531935  0.0122179 , 0.00230485 -0.01795812  0.02105194  0.02550978 -0.01498848 -0.01636824 -0.03170878
0.12228039 0.28484313 0.05321988 0.09519405|0.1222818  0.28484317 0.1222818  0.1222818 | 0.1222818   0.01445131 -0.02536093  0.01155381 -0.00745698  0.04016693  0.01607479, 0.28484317 -0.01367724  0.02729168  0.0292055   0.02470923  0.07155588 -0.04305311
0.39301415 0.49540971 0.04914624 0.06436227|0.39301421 0.49540991 0.39301421 0.39301421| 0.39301421 -0.01362639  0.02548172  0.03378544 -0.00723816 -0.01693081  0.01181146,0.49540991 0.02906369 0.00344531 0.00213434 0.0158389  0.02838154 0.04862158
0.09475327 0.36090827 0.06888689 0.1204028 |0.09481738 0.36090821 0.09481738 0.09481738| 0.09481738  0.02386408 -0.01678569  0.05759138 -0.02456301  0.00399469  0.00421644, 0.36090821 -0.01609681  0.04941358  0.10584599  0.02758946  0.00578426 -0.00252956
-0.1054999  -0.17394282 -0.09370616 -0.08235063|-0.10547426 -0.17395117 -0.10547426 -0.10547426|-0.10547426 -0.01025114  0.02643704  0.03330267  0.05102797 -0.0292508  0.06069411,-0.17395117 -0.02318265 -0.06416751 -0.03881037  0.0147914   0.00336859 -0.02093479
-0.51437556  0.37503915  0.11961816  0.06207291|-0.51437464  0.37503873 -0.51437464 -0.51437464|-0.51437464 -0.01321195 -0.0745     -0.02940809  0.06595067 -0.03253211 -0.05074382, 0.37503873 -0.02590887 -0.0026304   0.00866348  0.04332123 -0.03608336  0.00287499
0.04559269 0.07593041 0.07104676 0.04926997|0.04558986 0.07593043 0.04558986 0.04558986| 0.04558986 -0.01828725 -0.03185998  0.01597093  0.01579229  0.01595403  0.05566467, 0.07593043 -0.03662867 -0.01185183  0.01323505 -0.00688805 -0.0090793 -0.02600009
-0.08226053 -0.63824219 -0.10313431 -0.05214874|-0.08220792 -0.63824207 -0.08220792 -0.08220792|-0.08220792 -0.03783178  0.01631816 -0.04762247 -0.08090292  0.0181642  0.00223948,-0.63824207 -0.00862969  0.01600617  0.02289869  0.02421945 -0.02607875  0.02596427
-0.9419217  -0.20995774 -0.06574016  0.09010392|-0.94192166 -0.20996005 -0.94192166 -0.94192166|-0.94192166  0.0178455  -0.02065695  0.00586168 -0.00260337  0.04726238  0.03816573,-0.20996005  0.03217751  0.05137474 -0.02670072 -0.0078006  -0.04275814  0.04485885
 0.24147571 -0.48715194 -0.04245134  0.09063604| 0.24147571 -0.48715203  0.24147571  0.24147571|0.24147571 0.00501469 0.00227549 0.02464853 0.01944948 0.02366237 0.01672528,-0.48715203  0.01413897 -0.04110678 -0.01981325  0.05691787  0.04470711 -0.02966391
-0.65862553  0.91434191  0.06357152 -0.09835251|-0.65862556  0.91434189 -0.65862556 -0.65862556|-0.65862556 -0.01433968 -0.05163991 -0.02265209 -0.00725976  0.01574914 -0.01987659, 0.91434189 -0.07236948 -0.04889587  0.0175757   0.00606713 -0.00580494 -0.04177326
 0.32690451 -0.07986825 -0.114857    0.0684531 | 0.32690459 -0.07986832  0.32690459  0.32690459| 0.32690459  0.00102891  0.05749725  0.03635415  0.07095409  0.00845041 -0.06128185,-0.07986832  0.04062452 -0.03669348  0.03799176  0.01066998 -0.01035912  0.00755983
 0.4468358   0.62735197  0.0793516  -0.05909713|0.44683612 0.62735249 0.44683612 0.44683612| 0.44683612  0.01424207 -0.00759652 -0.03490874  0.06235329 -0.02984453 -0.0134835 , 0.62735249 -0.00705508 -0.02268355 -0.0389776   0.00173333 -0.02970136  0.02471282
-0.48623504  0.0304965  -0.05960158 -0.06131167|-0.4862351   0.03039653 -0.4862351  -0.4862351 |-0.4862351  -0.00490899  0.02201917  0.01598031 -0.02417216  0.02123408 -0.04325333, 0.03039653 -0.03249909 -0.0074276  -0.04291017  0.01399645 -0.02372149  0.01138901
-0.76421029 -0.15055943  0.07784053 -0.10493932|-0.76421027 -0.15055331 -0.76421027 -0.76421027|-0.76421027  0.03949139  0.03567041  0.03108138 -0.02957037  0.03419178 -0.01772595,-0.15055331 -0.02336161 -0.03655932  0.02544193 -0.05581996  0.04024246  0.06372366
0.02213323 0.42887627 0.06242193 0.04739675|0.02205793 0.42887628 0.02205793 0.02205793| 0.02205793 -0.00910834  0.04305542 -0.00438001 -0.03520721 -0.00307213  0.02803198, 0.42887628  0.02451917 -0.00058351  0.02812399 -0.00293978  0.01902605 -0.02311046
 0.04716751 -0.28255678  0.06987066  0.09164865| 0.04716696 -0.28255674  0.04716696  0.04716696| 0.04716696  0.02006748  0.0176116  -0.03511923 -0.02143699 -0.02786182 -0.04294608,-0.28255674 -0.03671795  0.07173646  0.00624037 -0.03334614  0.01057449  0.02642635
-0.19805584 -0.23714579 -0.07426589 -0.1129038 |-0.19806124 -0.23714364 -0.19806124 -0.19806124|-0.19806124 -0.05317038 -0.01882301  0.01448106  0.02223983  0.03682719  0.01888791,-0.23714364  0.01453997 -0.0497393   0.04202532  0.05641719 -0.02663769  0.06877435
-0.40089378 -0.22842344 -0.09512362 -0.06150925|-0.40089441 -0.22842175 -0.40089441 -0.40089441|-4.00894410e-01  3.21553263e-02 -1.23779518e-04  1.98950950e-02 -5.03446846e-02  4.51354861e-02  5.77448673e-02,-0.22842175 -0.03098067 -0.02004811  0.0084212   0.00040608  0.00914666  0.04871542
 0.45007959  0.75848092 -0.10863159 -0.02286997|0.45007928 0.75848109 0.45007928 0.45007928| 0.45007928  0.06771708 -0.00310287 -0.04942064 -0.00869996 -0.05131736 -0.04803102, 7.58481087e-01 -1.28784961e-02  1.59525755e-02 -4.02292557e-03 -8.48272239e-03 -5.70625657e-04 -4.05771099e-03
-0.05201602  0.22464663 -0.11243104 -0.08000016|-0.05200439  0.22464515 -0.05200439 -0.05200439|-0.05200439  0.00248552  0.04605536 -0.06274879  0.03205537 -0.02304019  0.07340614, 0.22464515  0.00667352 -0.02859381  0.01062706  0.0280521  -0.06085775  0.03385098
-0.31496588  0.16835879  0.0514746   0.04830356|-0.31496581  0.16835858 -0.31496581 -0.31496581|-0.31496581 -0.00124995 -0.02184023 -0.04623505 -0.0046909   0.00627196  0.0036645 , 0.16835858  0.00541927  0.02051242  0.0113432  -0.03940044  0.0138418 -0.0072176 
-0.0241845  -0.25760877 -0.07707269 -0.07861165|-0.02418872 -0.25760897 -0.02418872 -0.02418872|-0.02418872  0.01191366  0.02571639 -0.05042263 -0.00282759 -0.03332805 -0.04039465,-0.25760897 -0.01727528  0.01391619 -0.02593803 -0.01830315  0.02739396 -0.06448635
-0.119555   -0.04018788 -0.09850455 -0.04704477|-0.11955491 -0.04018764 -0.11955491 -0.11955491|-0.11955491  0.02932419  0.0074913   0.02457781  0.03181643  0.07466817 -0.04398564,-0.04018764 -0.00737334  0.01289097  0.01962454  0.00503972  0.03449302  0.02158169
-0.09281495 -0.03481336 -0.0795804  -0.05505136|-0.09281486 -0.03482872 -0.09281486 -0.09281486|-0.09281486  0.01935151  0.00146171 -0.01146191  0.06056741  0.04790472  0.00552508,-0.03482872  0.00256051 -0.01632747 -0.02646143  0.01256223 -0.04430436 -0.00511478
-0.40685016 -0.58409563 -0.09679116 -0.09805014|-0.40685099 -0.58409479 -0.40685099 -0.40685099|-0.40685099  0.0547028  -0.01040042  0.0475698   0.04352507  0.00206596  0.04783474,-0.58409479  0.02978127 -0.01793476 -0.03540037  0.08073516 -0.01691063 -0.02300087
-0.42694549 -0.53119653 -0.07184267 -0.10050529|-0.42694569 -0.53119701 -0.42694569 -0.42694569|-0.42694569  0.03808125 -0.04212777  0.03721336 -0.01937954 -0.01276116  0.0074166 ,-0.53119701  0.07373408  0.01314736  0.02186914  0.02035919  0.01082994  0.06047843
 0.12242611 -0.77744505  0.06232667  0.0684069 | 0.12242576 -0.77744495  0.12242576  0.12242576| 0.12242576  0.03613532 -0.03636826 -0.0230032  -0.01554371  0.02232397  0.00499676,-7.77444946e-01  3.90513169e-02 -1.51336854e-02 -2.91670034e-04 -1.75300455e-02 -4.20312908e-02 -3.11031657e-02
 0.70134865  0.25514641 -0.07530202 -0.07633048|0.70134838 0.25514705 0.70134838 0.70134838| 0.70134838 -0.04285848 -0.00977963 -0.02112492  0.02405931 -0.05150336  0.01393574, 0.25514705 -0.01467016 -0.02133327 -0.01264138 -0.06874111  0.01490362 -0.01258812
0.06355729 0.14656132 0.10100288 0.06457808|0.06356696 0.14656066 0.06356696 0.06356696| 0.06356696  0.00625658  0.08020405 -0.03383405  0.03872514  0.0021907 -0.03447991, 0.14656066  0.03792904  0.02481209 -0.00906671  0.03929141 -0.00975003 -0.02118774
 0.18794986 -0.6007101   0.07214172  0.04956253| 0.18794959 -0.60071014  0.18794959  0.18794959| 0.18794959  0.03133482  0.01844706  0.00409949 -0.06277997 -0.00077085  0.00178592,-0.60071014 -0.00251919  0.00472692 -0.02983313  0.01623196  0.03548609  0.00939846
-0.0086335  -0.41740595  0.09236891  0.08091621| 0.00860301 -0.41740596  0.00860301  0.00860301| 0.00860301  0.03157757 -0.01892918 -0.01613388  0.02514481  0.00648817  0.08146894,-0.41740596  0.02893138  0.02326574 -0.06567752  0.02362351 -0.01296489 -0.01517291
0.42413144 0.17956078 0.07645769 0.08507248|0.42413153 0.17955706 0.42413153 0.42413153| 0.42413153 -0.01188055  0.06157398 -0.0228391   0.0228397  -0.02897626  0.00952944, 0.17955706 -0.03312556  0.00069099 -0.01379211 -0.05020382 -0.02775958  0.05352578
-0.77800037 -0.12684787 -0.04918971 -0.0710367 |-0.77800037 -0.12684154 -0.77800037 -0.77800037|-0.77800037  0.0141177  -0.02442787 -0.02252968  0.00377362  0.03170129  0.01239146,-0.12684154 -0.01864299  0.01981788 -0.03055177 -0.04893714  0.02397565 -0.02258746
-0.09194804  0.58593765 -0.04432276 -0.0853712 |-0.09191937  0.58593766 -0.09191937 -0.09191937|-0.09191937 -0.01733825 -0.02007646 -0.00910908  0.01418714  0.02846695  0.01465414, 0.58593766  0.02761926 -0.057188   -0.01995891  0.03824133 -0.02872557  0.02578214
-0.74277517 -0.10845524  0.06851367 -0.10589492|-0.74277518 -0.10846814 -0.74277518 -0.74277518|-0.74277518  0.03846024 -0.03972295 -0.00977737 -0.02082025  0.02871298  0.01852959,-0.10846814  0.06846737  0.01225953  0.04878481  0.04708115 -0.00683596 -0.04351334
 0.19537512 -0.0317096   0.08160275  0.07321364| 0.19537512 -0.03170999  0.19537512  0.19537512| 0.19537512 -0.0187641   0.04534051  0.01192998  0.04940852 -0.01012372 -0.04120924,-0.03170999 -0.00766761  0.01993333  0.0147146   0.03077976  0.03746715  0.05023706
-0.17627712  0.19171411 -0.06765981 -0.09298563|-0.17627725  0.19171433 -0.17627725 -0.17627725|-0.17627725 -0.03766781  0.03239746  0.02041175  0.0022978   0.01238933  0.04025974, 0.19171433 -0.03128834 -0.07541126  0.03667213 -0.02544459 -0.00335857  0.0035824 
-0.59105494  0.12445115 -0.05719924 -0.06178904|-0.59105496  0.124451   -0.59105496 -0.59105496|-0.59105496 -0.03419741 -0.03965225 -0.00790994  0.01220903  0.00837878  0.01638046, 0.124451   -0.0314348   0.01489689  0.01126493  0.0189412  -0.028926 -0.03724294
-0.2011495  -0.14012925 -0.05809794 -0.11305047|-0.20114849 -0.14012795 -0.20114849 -0.20114849|-0.20114849  0.02743867 -0.03482285 -0.03069038 -0.00060515  0.01259088 -0.01865351,-0.14012795  0.03965227  0.06326799  0.06499727 -0.01867778 -0.00961902  0.05233326
-0.17619451  0.23070585 -0.068855   -0.06989117|-0.17619463  0.23070578 -0.17619463 -0.17619463|-0.17619463 -0.00080354  0.03001639  0.02169973  0.00486778  0.05056523  0.030675  , 0.23070578 -0.01518672  0.02110626  0.02204879  0.02227955 -0.05798343  0.00365202
0.32856908 0.76459418 0.1156331  0.06179262|0.32856897 0.76459425 0.32856897 0.32856897| 0.32856897  0.03619618 -0.03643396 -0.00849528 -0.02787508  0.01089141  0.10121524, 0.76459425 -0.00851464 -0.00916193 -0.00385598  0.05397866 -0.02087951  0.01969114
-0.30698715 -1.02857053 -0.06320914 -0.10366682|-0.30698637 -1.02857054 -0.30698637 -0.30698637|-0.30698637 -0.02198199  0.01288004 -0.01879902 -0.00889331  0.05347376 -0.01346469,-1.02857054  0.00633179  0.06448543 -0.04105338 -0.05500261  0.04440714 -0.00557937
-0.4075077   0.53391503  0.07580876  0.0553952 |-0.40750879  0.53391375 -0.40750879 -0.40750879|-0.40750879 -0.03663352 -0.02880335  0.05316808 -0.01179766  0.0192298  0.01797887, 0.53391375  0.00169129  0.01970905 -0.03670177  0.03325774  0.00833108  0.01453872
 0.03266795 -0.39623333  0.06208681  0.06365548| 0.03342171 -0.39623323  0.03342171  0.03342171| 0.03342171  0.00816268 -0.01818229 -0.04749993 -0.02760683 -0.00776806  0.01632826,-0.39623323 -0.00412427  0.04304465  0.01470589  0.0407237   0.01418654 -0.01251589
-0.21853657 -0.58905489  0.0736446  -0.05452315|-0.21853731 -0.58905474 -0.21853731 -0.21853731|-0.21853731  0.00984599  0.02796485  0.03237907  0.02986441 -0.02938201 -0.04357588,-0.58905474 -0.02970001  0.02624034  0.02859841  0.02063024 -0.01352642 -0.00218102
