 0.61360399 -0.25043278  0.07507395  0.07729369| 0.61360397 -0.25043353  0.61360397  0.61360397| 0.61360397 -0.02296115  0.04569514 -0.0487186   0.01252296  0.00104988 -0.02370762,-0.25043353 -0.03256861 -0.00733206 -0.01544774  0.03322451  0.01534995  0.05888318
-0.23913288 -0.53439993 -0.06773105 -0.08355816|-0.23913021 -0.53439977 -0.23913021 -0.23913021|-0.23913021 -0.01257044 -0.03262843  0.01096474 -0.04197293 -0.01493198 -0.03700075,-0.53439977  0.05553553  0.06076933  0.00643497  0.00719982 -0.00810758 -0.00705813
-0.04582027 -0.23735123 -0.12632131 -0.06002418|-0.04581807 -0.23734892 -0.04581807 -0.04581807|-0.04581807  0.01495534  0.06664609  0.04990747  0.02291347 -0.01260037 -0.09248587,-0.23734892  0.00497097  0.01104981  0.00352635 -0.0357482   0.00229099 -0.0478084 
-0.62950146  0.16425048 -0.10283462 -0.07539659|-0.62950195  0.16430096 -0.62950195 -0.62950195|-0.62950195 -0.08263583  0.00765784 -0.00111966 -0.0347609   0.02283229  0.04577445, 0.16430096  0.03503746  0.00021718  0.03160599  0.04588552 -0.03216871 -0.0209654 
-0.01520571  0.08112616 -0.08133714 -0.05907529|-0.01518655  0.08112706 -0.01518655 -0.01518655|-0.01518655  0.00461005 -0.03459182  0.0177149   0.04171838 -0.05199679  0.02907093, 0.08112706 -0.00362445  0.01898223  0.0146786   0.05089129  0.01155563 -0.0157175 
 0.60678157  0.18933836  0.05034836 -0.04524616|0.60678148 0.18933854 0.60678148 0.60678148| 0.60678148  0.02119991 -0.00189521  0.0218433  -0.01271526  0.03353991 -0.01980656, 0.18933854  0.00835505 -0.01131016  0.02420433  0.03087863 -0.01827139  0.00433872
-0.52711049 -0.09702477 -0.06172378 -0.066109  |-0.52711024 -0.09695024 -0.52711024 -0.52711024|-0.52711024 -0.03800884  0.0402939   0.01408944 -0.00462996  0.02205677 -0.00791458,-0.09695024 -0.03915436 -0.0194721   0.0217883   0.0207941   0.03870643 -0.01203098
-0.12339831  0.18152827 -0.08733078 -0.07865238|-0.12339747  0.18152682 -0.12339747 -0.12339747|-0.12339747 -0.01603739 -0.05639263 -0.01573111 -0.03909905  0.04837762 -0.01455455, 0.18152682  0.04522126  0.04408106 -0.01498048 -0.01203948  0.01688851  0.04037995
-0.33681565  0.36879386 -0.06491063 -0.06906036|-0.33681656  0.36879349 -0.33681656 -0.33681656|-0.33681656  0.02715654 -0.05014137 -0.00963949 -0.02479507 -0.0048015  0.0161007 , 0.36879349  0.00542123  0.04424134  0.03712469  0.01859127 -0.01970682 -0.02736007
0.53433005 0.10217328 0.10484462 0.07656054|0.5343299  0.10212517 0.5343299  0.5343299 | 0.5343299  -0.05787371 -0.04529917  0.00723433 -0.0509566   0.00612958 -0.05566948, 0.10212517 -0.05334786  0.01548116  0.0285323  -0.03977952 -0.01815095 -0.01140481
 0.52198146 -0.16439727 -0.0729146   0.10807566| 0.52198136 -0.16439897  0.52198136  0.52198136| 0.52198136  0.04370483 -0.04768478 -0.00194139 -0.02456681 -0.02338847  0.00384382,-0.16439897  0.06075562 -0.03358635 -0.01329965  0.01552099  0.08135949 -0.00954121
0.37491927 0.30307061 0.07641589 0.07780901|0.37491938 0.30307088 0.37491938 0.37491938| 0.37491938 -0.0362263   0.03283963 -0.00397194  0.00804902 -0.02678551 -0.05297856, 0.30307088 -0.04621496 -0.00399145 -0.0100199   0.03432257  0.04725597  0.02288714
 0.40918892 -0.16544851  0.06533292  0.04363921| 0.40918875 -0.16544882  0.40918875  0.40918875| 0.40918875  0.02948358 -0.00861357  0.03269571  0.00077916  0.04837953  0.00531623,-0.16544882  0.03171279 -0.01732223 -0.00215259 -0.01130258  0.01948158  0.01031933
 0.46076595 -0.79592324 -0.09565593  0.10558954| 0.46075754 -0.79592363  0.46075754  0.46075754| 0.46075754  0.00896728  0.00961354 -0.05190067 -0.01232036 -0.05774385 -0.05586727,-0.79592363  0.05251995  0.04715225 -0.02246319 -0.06553317 -0.03862317  0.00502574
-0.18896602  0.2148781  -0.06781499 -0.05563897|-0.18896705  0.2148775  -0.18896705 -0.18896705|-0.18896705 -0.04550348  0.03405804  0.02389087  0.01141492  0.02583721  0.00648305,0.2148775  0.03756013 0.0069037  0.01452823 0.02280918 0.00297925 0.03084994
-0.53577671 -0.00637457 -0.04862944 -0.05611508|-0.53577671  0.00641978 -0.53577671 -0.53577671|-0.53577671 -0.03446491  0.00085326 -0.01404807  0.02757844  0.00166846 -0.01566669, 0.00641978 -0.01477132  0.02972566  0.02031539  0.02912749  0.0036492  0.02828015
 0.31481434 -0.04823556  0.09607543 -0.05268685| 0.31481437 -0.04822835  0.31481437  0.31481437| 0.31481437 -0.02349786  0.01547985  0.05080449 -0.06185361 -0.02077117  0.04268608,-0.04822835 -0.00354608  0.02213826 -0.00387871  0.04795361  0.00072314 -0.00011926
 0.34030375  0.27324571 -0.08741086 -0.04359896|0.34030394 0.27324561 0.34030394 0.34030394| 0.34030394  0.02237155 -0.01070461 -0.02431131  0.05741712  0.02002754  0.05442063, 0.27324561 -0.02752089 -0.00075096  0.02654095  0.00504308  0.01158351  0.01759498
-0.17480453  0.07800392 -0.06548358 -0.06912515|-0.17480488  0.07799669 -0.17480488 -0.17480488|-0.17480488 -0.02015836 -0.00281273  0.04053561  0.04265047 -0.02020071  0.00947953, 0.07799669  0.05604878  0.00189821 -0.01902584  0.03606389  0.00039615 -0.00036607
-0.94812124  0.29317731 -0.09192696 -0.07540376|-0.94812126  0.2931827  -0.94812126 -0.94812126|-0.94812126 -0.0732932  -0.01052598  0.03120378  0.02136563  0.03747741  0.01503016, 0.2931827  -0.0436874   0.00822632  0.03464188 -0.02451477  0.02015802  0.040259  
-0.18414573  0.00922224 -0.11304504 -0.05661985|-0.1841456   0.00937956 -0.1841456  -0.1841456 |-0.1841456   0.0097451   0.05712747 -0.00757661  0.06968921  0.01221895  0.06835831, 0.00937956  0.04672119  0.0283428   0.00576186  0.00286646 -0.00823133 -0.00217161
-0.13598097 -0.38532575 -0.08852644 -0.08487779|-0.13598877 -0.38532563 -0.13598877 -0.13598877|-0.13598877 -0.07862131  0.00945876 -0.02014903  0.01891197  0.02841595  0.00655112,-0.38532563  0.00189245 -0.06597015 -0.05175965  0.00998803  0.00902213  0.00642806
0.48184998 0.79413042 0.07344544 0.10189342|0.48185198 0.79413027 0.48185198 0.48185198| 0.48185198 -0.04177807  0.02953272  0.04857027 -0.01045584  0.00948776 -0.0167065 , 0.79413027  0.05158235  0.05809023  0.05380416 -0.01878266 -0.00990213  0.03328444
-0.409932   -0.33199034  0.08314746 -0.06716142|-0.40993191 -0.33199138 -0.40993191 -0.40993191|-0.40993191  0.05157102  0.0302839  -0.01785894 -0.0432997  -0.02999552  0.0183945 ,-0.33199138 -0.01336533 -0.0024154   0.0155778   0.03230865  0.0520581 -0.0219139 
-0.19996953  0.36477289 -0.06660022 -0.0802287 |-0.19996034  0.36477517 -0.19996034 -0.19996034|-0.19996034  0.04342738 -0.03208459  0.01327498 -0.00904494 -0.01176977  0.03443155, 0.36477517  0.03087004 -0.03298162 -0.03127684  0.04029915  0.00598546  0.04346429
-0.38852809 -0.12898003  0.06007235 -0.05562312|-0.38852753 -0.12898349 -0.38852753 -0.38852753|-0.38852753  0.01618759 -0.01495685  0.00092577 -0.00782395  0.05420568  0.01588522,-0.12898349 -0.01115842  0.01562595 -0.03416344  0.0075696  -0.03910324  0.00753821
0.03255392 0.22885677 0.05856229 0.11006974|0.03260663 0.22885687 0.03260663 0.03260663| 0.03260663  0.00620174  0.04818596 -0.02212967  0.00818248  0.02125339  0.0094203 , 0.22885687  0.03450091  0.05193694  0.05607336 -0.00650435  0.07258243 -0.00581387
0.18922476 0.6737051  0.05751101 0.10311923|0.18922707 0.67370509 0.18922707 0.18922707| 0.18922707 -0.01012202  0.01064433 -0.01473155 -0.04735975  0.01293368 -0.02324875, 0.67370509 -0.07492023  0.04437222  0.03589612 -0.02854769 -0.00685395 -0.03128842
 0.1026777  -0.0306834   0.09361283  0.11053879| 0.10267766 -0.03068282  0.10267766  0.10267766| 0.10267766  0.03248673  0.00124977  0.05580369 -0.00180876  0.05427334 -0.04360624,-0.03068282  0.07928873  0.00175042 -0.05799447 -0.01342306 -0.0203452 -0.04624144
0.07133556 0.13004085 0.05915716 0.08065271|0.07133997 0.13004369 0.07133997 0.07133997|0.07133997 0.02355262 0.01936549 0.03759042 0.03083187 0.00381581 0.0157824 , 0.13004369  0.03214228 -0.01973994 -0.06071686  0.01556502  0.02338088  0.02695567
-0.16120836  0.06563211 -0.1079287  -0.04153886|-0.16120906  0.06563288 -0.16120906 -0.16120906|-0.16120906  0.07309838  0.03633786  0.02793347 -0.06450315 -0.00982041  0.00725188, 0.06563288  0.03714751  0.00572426  0.01539531  0.00547208  0.00626454 -0.00363214
-0.1133921  -0.46826719 -0.0483562  -0.07687705|-0.11340492 -0.46826712 -0.11340492 -0.11340492|-0.11340492  0.0134349   0.04400801  0.00985856 -0.01086497 -0.00331013 -0.00094566,-0.46826712  0.01441561  0.00397564  0.0152435  -0.02449848  0.03322269 -0.06311056
 0.72392387  0.08336624  0.07485188 -0.07675211|0.72392386 0.08333939 0.72392386 0.72392386| 0.72392386  0.02498772  0.0012283   0.03237969 -0.0284606   0.02305116 -0.05259882, 0.08333939 -0.00974479 -0.01216087  0.0263129   0.05556295  0.04458317  0.00596687
-0.07893785  0.65906488 -0.03751749 -0.06333683|-0.07892196  0.65906481 -0.07892196 -0.07892196|-0.07892196  0.00732504  0.00093293 -0.01053544 -0.0332647  -0.01057791 -0.0068225 , 6.59064805e-01 -2.22483374e-04 -1.60428374e-02 -5.80151165e-02 -1.92943162e-02  8.72556400e-03  2.87845812e-03
 0.71468955  0.20571755  0.06678125 -0.10948158|0.71468942 0.20571259 0.71468942 0.71468942| 0.71468942  0.02157641 -0.0133429  -0.01631584 -0.04530432 -0.02344031 -0.03261144, 0.20571259 -0.07118588 -0.05143301 -0.02278009 -0.06044729 -0.00572909  0.01238023
 0.24106408  0.18875182 -0.06185625 -0.06252153|0.24106527 0.18875361 0.24106527 0.24106527| 0.24106527  0.02383008 -0.00340784  0.02290317  0.03157286 -0.01892061 -0.03843255, 0.18875361 -0.02260855 -0.00079783  0.00938011 -0.04778832 -0.03338008 -0.0004851 
-0.23967573 -0.21992473  0.07009578  0.06784769|-0.23967526 -0.21992527 -0.23967526 -0.23967526|-0.23967526  0.0347167  -0.00448461  0.00854953 -0.05930731  0.01160441  0.00649612,-0.21992527  0.01410635  0.02414953  0.02767629  0.03571246  0.02579379  0.03509894
-0.31999763 -0.08569125 -0.05842205 -0.09621927|-0.31999751 -0.08570642 -0.31999751 -0.31999751|-0.31999751 -0.02352158 -0.00256199  0.00047991 -0.00048187 -0.05016093  0.02138475,-0.08570642  0.03392837  0.05798222 -0.009415   -0.04229111  0.01504802  0.05294111
-0.7855896   0.63564577 -0.04209017 -0.0813111 |-0.7855896   0.63564575 -0.7855896  -0.7855896 |-0.7855896   0.01275612  0.01078599 -0.02550233  0.01513781 -0.01793673 -0.01831457, 0.63564575 -0.02859934  0.05027577  0.00224479 -0.04077532 -0.03901028  0.01322759
 0.46895447 -1.31627967  0.07149569  0.02940758| 0.46895386 -1.31627967  0.46895386  0.46895386| 4.68953863e-01 -6.81596877e-02  1.30865051e-02  2.79349229e-04 -1.47250348e-02  8.82628958e-03 -2.80494124e-03,-1.31627967e+00  5.77596979e-03  1.97102505e-02 -5.47254695e-04  1.74916516e-02 -3.14724412e-03 -1.17960477e-02
0.20577527 0.22500515 0.07883273 0.08617045|0.20577197 0.22500371 0.20577197 0.20577197| 0.20577197 -0.0012602  -0.02256088 -0.06553548 -0.02051108  0.03333165 -0.00272761, 0.22500371  0.02735328  0.02259245  0.01170543 -0.0243305  -0.04988215  0.05656033
-0.76880427  0.56082027 -0.05815751  0.08055612|-0.76880427  0.56082027 -0.76880427 -0.76880427|-0.76880427 -0.02568759  0.02757201 -0.02023058  0.02058706 -0.03281077  0.01082388, 0.56082027 -0.01602827  0.04717977 -0.01272621  0.00550505  0.06075462 -0.01681059
0.98689301 0.67387939 0.06801777 0.05148942|0.98689295 0.67387936 0.98689295 0.98689295| 0.98689295  0.03667595 -0.00205942  0.01307007  0.01493485 -0.0450919  0.03133901, 0.67387936  0.00175217 -0.03304933 -0.02102483  0.02139279 -0.02560016  0.00666407
0.19487035 0.5457519  0.08161433 0.09532606|0.19485716 0.54575214 0.19485716 0.19485716| 0.19485716  0.03656387 -0.00309844 -0.0570901   0.01536447  0.02077589  0.03918734, 0.54575214 -0.0205463  -0.00859124 -0.01632815  0.02397451 -0.05703775 -0.06964809
0.28729919 0.09852847 0.12576871 0.0886697 |0.28729934 0.09854611 0.28729934 0.28729934| 0.28729934 -0.04906917  0.00349046 -0.09871748  0.02021792 -0.05960778  0.00401205, 0.09854611  0.00422439 -0.03533124 -0.04916373  0.04752388  0.03965396  0.02273632
-0.11051775 -0.37411655 -0.10184006 -0.067649  |-0.11051605 -0.37411671 -0.11051605 -0.11051605|-0.11051605  0.01370971 -0.02387476  0.0033816   0.07996427 -0.04544202 -0.03764203,-0.37411671  0.05077831 -0.0062788  -0.01655251 -0.02115325  0.00231151  0.03605631
-0.02148713  0.62843082 -0.09808136 -0.06274041|-0.02124523  0.62843082 -0.02124523 -0.02124523|-0.02124523 -0.02362059 -0.06569824  0.04482053 -0.01337471 -0.05230252  0.01623215, 0.62843082 -0.01412969 -0.00067553  0.01427041 -0.05627982  0.01788882  0.01130054
-0.06072232  0.17813867 -0.04700415 -0.10629473|-0.06072001  0.17813849 -0.06072001 -0.06072001|-0.06072001  0.0075685   0.00852718 -0.01902395 -0.00754688  0.01963317  0.03684153, 0.17813849 -0.0052769  -0.03156479 -0.0762975   0.05693747  0.03497142  0.01441307
-0.06849784 -0.57460493 -0.06685548 -0.08647061|-0.06830328 -0.57460494 -0.06830328 -0.06830328|-0.06830328 -0.01292498 -0.02341808  0.02051546  0.02561048  0.04617706  0.02673002,-0.57460494 -0.03417787 -0.01018126  0.01272823 -0.07711467 -0.01275073  0.00772241
-0.32275938 -0.14449067  0.08954043  0.02724656|-0.32275952 -0.14448664 -0.32275952 -0.32275952|-3.22759517e-01 -2.08384428e-02  3.99189438e-02 -4.74024565e-02  4.24601898e-03  1.82324664e-04 -6.27883155e-02,-0.14448664  0.01313006  0.00950236  0.00409891 -0.01102542  0.00568412  0.01808058
 0.4085077   0.31696726 -0.07713578 -0.09292595|0.40850669 0.31696895 0.40850669 0.40850669| 0.40850669 -0.04391839 -0.01776481  0.00252928  0.04842805  0.03772459 -0.00605849, 0.31696895 -0.03508122 -0.05677578  0.04631707 -0.03118145  0.03404515 -0.00221566
 0.28353978 -0.56888522  0.0633116   0.05872166| 0.28353835 -0.56888459  0.28353835  0.28353835| 2.83538346e-01  1.21989910e-02 -5.64129772e-02  1.18905634e-04  2.16597182e-02  1.05161981e-03  1.51942147e-02,-0.56888459 -0.01318317 -0.03470689  0.02243671  0.03862285 -0.00819875  0.0070543 
 0.22794342 -0.89067163  0.05862503  0.07770744| 0.22794058 -0.89067172  0.22794058  0.22794058| 0.22794058 -0.01482244 -0.00787863  0.02867789  0.03919227 -0.02535282  0.01544452,-0.89067172 -0.0522897  -0.04782961  0.01746068  0.0101777   0.01601888  0.01957778
 0.33650002 -0.36255102  0.09945774  0.04368279| 0.33650062 -0.36255062  0.33650062  0.33650062| 0.33650062 -0.02159111  0.07491322  0.05261678 -0.02110296  0.02528035 -0.00718394,-0.36255062  0.0116747   0.00418603 -0.0098874   0.00769348 -0.03660216  0.01808137
-0.52959494 -0.38837804 -0.13778447  0.05002643|-0.52959481 -0.38838366 -0.52959481 -0.52959481|-0.52959481  0.00204874  0.11288327 -0.03106964 -0.0197999   0.02548156 -0.06702757,-0.38838366 -0.01426697 -0.02059056 -0.01925424  0.01951897  0.02259514  0.0259892 
-1.00951376 -0.10907387 -0.03358162 -0.04194864|-1.00951376 -0.10907431 -1.00951376 -1.00951376|-1.00951376 -0.01159542 -0.00290237  0.01023083 -0.01469225  0.02369427  0.01173044,-0.10907431 -0.0153507   0.0049071   0.00899188 -0.02040626 -0.03093531  0.00982663
 0.3135038  -0.40488235  0.065275    0.07482147| 0.31350399 -0.40488184  0.31350399  0.31350399| 0.31350399  0.01842558 -0.01965566  0.0068419   0.02018177 -0.05500163 -0.01395049,-0.40488184 -0.0025217   0.01905822  0.00772752 -0.06560166 -0.00873299  0.0302734 
 0.02441122 -0.00625877  0.07484408  0.08304752| 0.02441184 -0.00625818  0.02441184  0.02441184| 0.02441184 -0.04543868  0.02802801  0.01805474  0.02037942  0.02231295  0.04023457,-0.00625818 -0.01358126  0.01607239 -0.04958144 -0.01728834 -0.04037345 -0.04778219
 0.39530925 -0.22629257  0.05004587 -0.03762317| 0.39530925 -0.22629313  0.39530925  0.39530925| 0.39530925  0.01088041  0.0183831   0.01574677 -0.02093784 -0.00388854  0.03774065,-0.22629313 -0.012969    0.00193923 -0.01575492 -0.01174103 -0.02803001  0.01067798
 0.23637088 -0.48180302 -0.08722414  0.10950513| 0.23637978 -0.48180297  0.23637978  0.23637978| 0.23637978  0.06068646 -0.01671177 -0.02950081 -0.04873068 -0.01577005 -0.01539365,-0.48180297 -0.02189575 -0.09516453  0.00374864  0.02391401  0.0359315  0.0258679 
-0.482863    0.15332719 -0.07740005 -0.08952842|-0.48286049  0.15333446 -0.48286049 -0.48286049|-0.48286049 -0.03100057  0.06561736  0.00251763 -0.02004157  0.01617924  0.00896576, 0.15333446 -0.00374884 -0.07164088 -0.02619265  0.02488538 -0.04071004 -0.00098535
 0.95717151  0.43695166  0.09464494 -0.0798547 |0.95717145 0.43695228 0.95717145 0.95717145| 0.95717145 -0.00220831  0.0153256  -0.05535647 -0.01016019  0.0274408  0.07150122, 0.43695228  0.04601992 -0.03719829 -0.0031017   0.00672348  0.05383699  0.00596566
 5.02241606e-01 -4.04320477e-04  1.05203316e-01 -1.64505701e-01| 0.50224143 -0.00073022  0.50224143  0.50224143| 0.50224143 -0.05815349  0.02157225  0.04657519  0.04507354 -0.04466896  0.03520164,-0.00073022 -0.0229923   0.04239701  0.00646789  0.02608569  0.0171786  0.02219897
0.6717404  0.02899513 0.09924583 0.10473581|0.67174038 0.0289919  0.67174038 0.67174038| 0.67174038 -0.0076669  -0.086263    0.02243305 -0.03685794  0.01321464  0.01948375, 0.0289919  -0.05520752  0.02749396 -0.05986436 -0.02912586 -0.03202666 -0.04321888
 0.59846382 -1.38663762  0.08073887  0.10812693| 0.59846254 -1.38663765  0.59846254  0.59846254| 0.59846254  0.05075581  0.02460438 -0.04639168  0.02249841 -0.00519662  0.02710051,-1.38663765 -0.063641   -0.03032556 -0.06393815 -0.03065276  0.04288559 -0.00347788
-0.35794231  0.76079152  0.04176892 -0.09096813|-0.35794495  0.76079133 -0.35794495 -0.35794495|-3.57944945e-01  3.22357100e-02  3.22515437e-04 -8.57982723e-03 -6.25725028e-03 -1.78249875e-02  1.73872920e-02, 0.76079133 -0.03362813 -0.019594    0.05993568  0.02155702  0.05156869 -0.01508205
-0.17961073  0.70952865 -0.07102036 -0.08888776|-0.17961033  0.70952913 -0.17961033 -0.17961033|-0.17961033  0.02179031  0.03485523 -0.03336646 -0.00853406  0.01689657  0.04473861, 0.70952913  0.01130638 -0.00276129  0.04295876  0.05455661 -0.05161635 -0.02222363
-0.80999478  0.43042059 -0.07558521  0.08268475|-0.80999537  0.43042024 -0.80999537 -0.80999537|-0.80999537 -0.00974588 -0.01901219 -0.0680824   0.02612005 -0.00092189 -0.00610238, 0.43042024 -0.03053439  0.02652176  0.03600223  0.02789792  0.0216537  0.05324939
-0.2135072  -0.4260112  -0.07293647 -0.0887186 |-0.21351282 -0.42601021 -0.21351282 -0.21351282|-0.21351282 -0.04530434 -0.03400542 -0.01705982 -0.04009156 -0.01495605 -0.00625987,-0.42601021  0.03488315 -0.020722   -0.03354183 -0.06320322 -0.00645165  0.03483893
 0.80905839 -0.30192232  0.06533068  0.0711487 | 0.80905836 -0.30192022  0.80905836  0.80905836| 0.80905836 -0.01196901  0.00364246  0.02590859  0.00938414  0.05914353  0.00278319,-0.30192022  0.00615908 -0.02473854  0.03534345 -0.04305221 -0.03264829 -0.01893562
0.50272239 0.02508174 0.05602367 0.14552833|0.5027225 0.0706029 0.5027225 0.5027225| 0.5027225   0.00674792  0.02469934  0.03023307 -0.0287161   0.00369465 -0.02829118, 0.0706029   0.00119854 -0.02929719 -0.0245337  -0.01383936  0.00093026 -0.00559051
-0.1752002   0.44352891 -0.07637402 -0.0857422 |-0.17520664  0.44352861 -0.17520664 -0.17520664|-0.17520664 -0.002512    0.0103655  -0.00469314 -0.03805234  0.06672936  0.00196645, 0.44352861 -0.0229466  -0.01885007  0.01984001  0.04330775  0.04691431  0.04717549
-0.37882468 -0.68518614 -0.0489509  -0.06046586|-0.37882249 -0.68518647 -0.37882249 -0.37882249|-0.37882249 -0.02188551 -0.00551709  0.00659336  0.03953062 -0.00428632  0.01760403,-6.85186465e-01 -4.63748043e-02 -3.52555207e-02  6.53648891e-04  1.23261118e-02  2.22571643e-03  1.05650912e-02
 0.85130284  0.23038537  0.07774963 -0.08851028|0.85130281 0.23038108 0.85130281 0.85130281| 0.85130281  0.04492649 -0.02326297 -0.01464905 -0.03366621  0.02898065 -0.03770142, 0.23038108 -0.01788301 -0.0488859  -0.0416713   0.02603689 -0.05270621 -0.0092987 
0.15103154 0.04538365 0.05375881 0.07013987|0.15103181 0.0453635  0.15103181 0.15103181| 0.15103181 -0.04606881 -0.00153374 -0.01290933 -0.01881794  0.0096017  0.01318152, 0.0453635  -0.04264707 -0.02069758  0.02519857 -0.0029987  -0.03283084 -0.03243536
0.66933434 0.01616233 0.06159811 0.03554469|0.66933434 0.0163794  0.66933434 0.66933434| 6.69334339e-01 -7.21723409e-05  7.33215858e-03  3.62239372e-02 -3.92539348e-02 -2.84536251e-02  1.31314408e-02, 0.0163794   0.00848175 -0.00883799 -0.02090361  0.01594432 -0.00259222 -0.02051988
-0.57419891  0.23437239 -0.06013174 -0.06543437|-0.57419905  0.23436537 -0.57419905 -0.57419905|-0.57419905 -0.03838819 -0.00892017 -0.02621092 -0.02189431 -0.02345864  0.02019923, 0.23436537  0.02167023 -0.01773939 -0.01921616  0.04240622  0.02907832 -0.02414218
 0.51887585 -0.16255898  0.07272165 -0.08558641| 0.51887576 -0.16256337  0.51887576  0.51887576| 0.51887576 -0.04012431 -0.01996717 -0.05117719  0.00598241 -0.02456653  0.00990677,-0.16256337 -0.01801021 -0.05123598 -0.03262681 -0.02513725 -0.00729753  0.05275543
-0.12357588 -0.57802341 -0.04264609 -0.06591729|-0.12358711 -0.57802351 -0.12358711 -0.12358711|-0.12358711 -0.01217808  0.02394259  0.01336855 -0.02458324 -0.0161825  0.00893508,-5.78023510e-01 -2.86370547e-04  1.05695234e-02  4.45309863e-02 -3.34914996e-03 -2.07660147e-02 -4.40905810e-02
 0.44839057  0.3205534  -0.07784951  0.06185334|0.44839048 0.32055301 0.44839048 0.44839048| 0.44839048 -0.05999513 -0.01558338 -0.04019545  0.00186433  0.00863451 -0.02414289, 0.32055301 -0.02439363 -0.03237044  0.02320181  0.02836381  0.02669807  0.01370548
-0.27610374 -0.97316437 -0.05593867 -0.06406808|-0.2761023  -0.97316436 -0.2761023  -0.2761023 |-0.2761023   0.00630704  0.01818618 -0.0031902   0.00488057  0.05225325 -0.01036454,-0.97316436  0.01763994 -0.04011275  0.0204967   0.02547057  0.0339369 -0.00544497
-0.28419507 -0.44167342 -0.13985705 -0.06780268|-0.28419439 -0.44167417 -0.28419439 -0.28419439|-0.28419439  0.08258386  0.05526682  0.06779981  0.0660628  -0.02269561  0.02055721,-0.44167417  0.01861709  0.00098484 -0.00679884 -0.01080474  0.02171929  0.06166363
-0.02327967  0.14029044 -0.05038259 -0.10088922|-0.02303528  0.14029295 -0.02303528 -0.02303528|-0.02303528  0.01963578 -0.00957702  0.01232704 -0.03975377  0.01425149  0.01535355, 0.14029295  0.0582204  -0.01952413  0.06026731 -0.04636426 -0.02379106  0.01382076
0.18490452 0.12458478 0.10853625 0.06702972|0.18490064 0.12458029 0.18490064 0.18490064| 0.18490064 -0.01068058  0.06131637 -0.03620385 -0.01301106 -0.06869055  0.04489974, 0.12458029  0.01554226  0.03446645  0.03744046 -0.03111722 -0.02156201  0.01734589
