-0.49672285  0.08400655 -0.06557344 -0.08117826|-0.49672284  0.08399018 -0.49672284 -0.49672284|-0.49672284 -0.012247    0.04192081 -0.02686759  0.01160501 -0.0229068  0.03314007, 0.08399018  0.02563301 -0.02266465  0.01699549 -0.02917728  0.0546383 -0.03874183
-0.31351746 -0.55396479 -0.06031247 -0.05193337|-0.31351464 -0.55396512 -0.31351464 -0.31351464|-0.31351464  0.02819582  0.03649457  0.02378928 -0.01111061 -0.02936138  0.00286185,-0.55396512 -0.00341378 -0.03086795 -0.02663875 -0.0006399  -0.02577181  0.02036223
-0.70992851 -0.07353211 -0.08108519 -0.0780304 |-0.70992852 -0.07353212 -0.70992852 -0.70992852|-0.70992852  0.03662169  0.0030283   0.01989607  0.04808624  0.02844131  0.04332272,-0.07353212  0.00912818 -0.01408122 -0.07265221  0.01271365 -0.01472551 -0.01625606
-0.49274026  0.07771893 -0.0681849  -0.12916716|-0.49274028  0.07771714 -0.49274028 -0.49274028|-0.49274028  0.04164415 -0.03788436  0.0182332  -0.01151089 -0.03191032 -0.00699241, 0.07771714 -0.0103822   0.05390447 -0.09438097 -0.02381541  0.0565937  0.03654564
0.11765118 0.26927362 0.08188582 0.07603868|0.11765363 0.26927271 0.11765363 0.11765363| 0.11765363 -0.01279806 -0.03839822 -0.05302113  0.04309589 -0.0100666  0.02023489, 0.26927271 -0.04044535 -0.02838401  0.00600572  0.01898114  0.01184442  0.05426441
-0.78019439 -0.16390708 -0.10504356 -0.08342873|-0.78019437 -0.16390909 -0.78019437 -0.78019437|-0.78019437  0.00489258 -0.01677711 -0.00976087  0.06153566 -0.03069046  0.07938168,-0.16390909 -0.04947166  0.00128039  0.0011538  -0.04749687  0.03442996 -0.03485237
-0.37209862 -0.28559589 -0.06358875 -0.10969107|-0.37209629 -0.28559903 -0.37209629 -0.37209629|-0.37209629 -0.05043851  0.01611969 -0.03201281  0.01008015  0.01181619 -0.00040401,-0.28559903  0.02540917 -0.09683387 -0.04358226  0.00476625 -0.01033963 -0.00419494
0.49016776 0.28295394 0.09732775 0.07707316|0.49016781 0.28295374 0.49016781 0.49016781| 0.49016781 -0.08390243 -0.02285868 -0.02163238 -0.00528871 -0.0103897  0.03717105, 0.28295374 -0.01729017 -0.01994166  0.04304176 -0.04082374 -0.03847971  0.01952683
-0.2857751   0.59296745 -0.10480075 -0.0546479 |-0.28577739  0.59296715 -0.28577739 -0.28577739|-0.28577739 -0.02505723  0.03008432  0.08980434 -0.00029751  0.03068282  0.02563516, 0.59296715 -0.0090798  -0.03560237 -0.015804   -0.02315311  0.02102764 -0.0214649 
-0.30301093 -0.42065078 -0.0765352  -0.10900113|-0.30301814 -0.42065067 -0.30301814 -0.30301814|-0.30301814  0.04181394  0.05251534  0.00980941 -0.00410931  0.03477364 -0.00914527,-0.42065067  0.00423128  0.06862274  0.03940322 -0.03085697  0.02738079  0.06446139
0.11089872 0.16619601 0.07218099 0.07028221|0.11090143 0.16619469 0.11090143 0.11090143| 0.11090143  0.01229095 -0.06140986  0.01677256  0.02152292  0.02298283  0.00747026, 0.16619469 -0.00766871 -0.03429241  0.03618439  0.01047189 -0.0306014  0.03840861
 0.13763818 -0.27630673  0.04655397  0.06234347| 0.13763818 -0.27630673  0.13763818  0.13763818| 0.13763818 -0.01002194 -0.01989704  0.0032106   0.00102497  0.03411891  0.02382419,-0.27630673 -0.03030734 -0.04223268 -0.00855675  0.02308259  0.00649462  0.02395614
-0.20239802  0.30082471 -0.04801857 -0.06932632|-0.20239801  0.30082472 -0.20239801 -0.20239801|-0.20239801  0.01981252  0.0029044  -0.03502298 -0.00907468  0.02471649  0.0058745 , 0.30082472  0.03551235  0.0042531  -0.01987    -0.00282634 -0.05026939 -0.02708664
-0.50092695 -0.58037342 -0.04423831 -0.06891989|-0.50092688 -0.58037345 -0.50092688 -0.50092688|-0.50092688  0.01912409  0.01204036  0.01009795  0.00102343 -0.02447736  0.0283884 ,-0.58037345  0.01640648 -0.00147049 -0.01062767 -0.04254075  0.04260164  0.02978779
-0.29820937 -0.08938078  0.05156834 -0.362795  |-0.29821133 -0.19517078 -0.29821133 -0.29821133|-0.29821133  0.01402766  0.02614969 -0.01724303  0.01679032  0.03358247  0.01158238,-0.19517078  0.00998662  0.01141159  0.03677064  0.03487617  0.00464287  0.03659324
0.12835029 0.44692758 0.10338206 0.03033653|0.12835003 0.44692758 0.12835003 0.12835003| 0.12835003 -0.00710658  0.0280859  -0.00260638 -0.0007558  -0.05989875 -0.08182435, 0.44692758  0.01931486 -0.01087581  0.00790937  0.00223445 -0.01753859  0.00834998
-0.11429916  0.43011096 -0.10685773 -0.07024618|-0.11430631  0.43011077 -0.11430631 -0.11430631|-0.11430631  0.02266342 -0.04112498 -0.05396878 -0.05835999 -0.01320539 -0.05458335, 0.43011077  0.00427102  0.01464355  0.0436681  -0.03841679  0.01852053  0.03314519
 0.25514429 -0.58600347  0.0893073   0.07308484| 0.25514653 -0.58600336  0.25514653  0.25514653| 0.25514653  0.06139372 -0.05634849 -0.01993094  0.02364034  0.00558632  0.00844812,-0.58600336 -0.01790215  0.01728396  0.03100057 -0.05900286  0.01891674 -0.00454686
 0.55681105 -0.05048582  0.03924718  0.07269966| 0.5568111  -0.05048374  0.5568111   0.5568111 | 0.5568111   0.00629843 -0.00639083 -0.01427059  0.0306327  -0.0177001  0.00643245,-0.05048374 -0.03585925 -0.04593876 -0.00658557 -0.00611523  0.02271019 -0.03705023
-0.42354186 -0.12369661 -0.05857935 -0.1020287 |-0.42354158 -0.1236998  -0.42354158 -0.42354158|-0.42354158  0.03336683 -0.00390296 -0.019356   -0.03037885  0.03021266  0.01270502,-0.1236998  -0.02922736 -0.05897755  0.03436464 -0.03981277 -0.04862938  0.03372583
-0.38345991  0.34006564 -0.09479145 -0.08849754|-0.3834598   0.34006572 -0.3834598  -0.3834598 |-0.3834598   0.01996514  0.02267188  0.02961473 -0.04439305  0.03348546  0.06633638, 0.34006572 -0.03260759  0.03048218  0.04132273 -0.05104994 -0.04004909 -0.00814625
 0.79351322  0.06057609  0.06153165 -0.06977545|0.79351318 0.06060101 0.79351318 0.79351318| 0.79351318  0.03000416  0.00348662  0.04478935 -0.01999152  0.0206416 -0.01038602, 0.06060101 -0.02583427 -0.00041093 -0.02099999  0.00292034 -0.0497464  0.03802014
-0.53837964  0.24942552 -0.07418714 -0.11460428|-0.53837963  0.24942711 -0.53837963 -0.53837963|-0.53837963  0.0025443  -0.03710523 -0.05896376  0.01057704  0.02231426  0.01118794, 0.24942711 -0.03354128  0.08379125 -0.05420244  0.04226859  0.01375532  0.01314725
-0.19860858 -0.39903546 -0.06363571 -0.06842878|-0.19860855 -0.39903543 -0.19860855 -0.19860855|-0.19860855 -0.00312264  0.01711716 -0.00297255  0.00421844 -0.06119342  0.01145124,-3.99035429e-01  2.06300608e-02 -3.80749699e-04 -6.04334350e-02  7.87154682e-03  1.97206587e-02 -1.55902884e-02
-0.73797817 -0.16759723 -0.06724847 -0.03915128|-0.73797823 -0.16759656 -0.73797823 -0.73797823|-0.73797823 -0.01321283  0.01998364 -0.05668829  0.02035299  0.00575339  0.01928289,-0.16759656  0.01568005 -0.01208729 -0.01608472 -0.02180268 -0.00889852  0.01896724
-0.33179131 -0.02473801 -0.09010352 -0.09316954|-0.33179145 -0.02473667 -0.33179145 -0.33179145|-0.33179145 -0.06640382 -0.00445001 -0.00686031  0.00292402 -0.05650734 -0.02439896,-0.02473667 -0.05681263 -0.00503529  0.05668135 -0.02149491  0.04325305  0.00407579
-0.69820271  0.29924271 -0.05010675 -0.07054067|-0.69820263  0.29924425 -0.69820263 -0.69820263|-0.69820263 -0.00604064  0.01618963  0.03111339 -0.01802558  0.02980633  0.00971136, 0.29924425  0.01416793  0.01728726 -0.01898946  0.01544167  0.06277012  0.0102723 
 0.58519484 -0.16255918  0.0345925   0.0386007 | 0.58519482 -0.1625604   0.58519482  0.58519482| 0.58519482  0.01844818 -0.02113664  0.01097579  0.01186949  0.01234938 -0.00273466,-0.1625604   0.01944008 -0.01253962 -0.00148714 -0.02392495 -0.01139761 -0.01668678
 0.23567876 -0.65644304  0.080774    0.04845901| 0.23567885 -0.65644304  0.23567885  0.23567885|0.23567885 0.01624727 0.04276644 0.01857544 0.03168965 0.05377806 0.01867981,-6.56443036e-01  2.79735559e-02 -2.80485567e-02 -1.43190275e-02 -6.02841055e-04  1.55814838e-02 -1.89459022e-02
0.15841566 0.02673187 0.1082877  0.06835217|0.15841484 0.02673371 0.15841484 0.15841484| 0.15841484  0.07144376  0.00740146 -0.01050923 -0.03273745 -0.07362975  0.0145861 , 0.02673371 -0.01059438  0.04150385  0.01849817 -0.00136277  0.00268589 -0.05106137
0.14667851 0.52261026 0.09076001 0.06553164|0.14667852 0.52261026 0.14667852 0.14667852| 0.14667852  0.02853743 -0.02291842 -0.04743538 -0.02440053  0.06308699  0.01722838, 5.22610262e-01  3.47702803e-02  4.67291002e-04  3.39553291e-02 -7.34642805e-03 -3.22001457e-03  4.44359180e-02
 0.65417828 -0.45052021  0.10644846  0.08870114| 0.65417907 -0.45051616  0.65417907  0.65417907| 0.65417907 -0.08262589  0.0481596   0.02526676  0.02321299  0.02761316  0.01771049,-0.45051616  0.02439981 -0.00641265 -0.024629   -0.0077503  -0.02344361  0.07953305
0.52325902 0.08716148 0.05396267 0.09167605|0.52325902 0.0871615  0.52325902 0.52325902| 5.23259016e-01  3.21108407e-02  3.07000537e-03 -2.02838439e-04  3.13824932e-02  2.32290887e-02  2.01576675e-02, 0.0871615   0.01732137 -0.05919511 -0.00788583  0.03865697 -0.05261185 -0.02079417
 0.81443502 -0.12457244  0.06680952 -0.06556168| 0.81443518 -0.12455945  0.81443518  0.81443518| 0.81443518 -0.04282782  0.04391626 -0.01152957  0.00874864  0.02086769  0.00906872,-0.12455945  0.01681173 -0.02809631  0.04948621 -0.02154511  0.0052058 -0.01886789
0.84896832 0.1253718  0.03795328 0.07715178|0.84896832 0.1253744  0.84896832 0.84896832| 8.48968315e-01  2.50353981e-02 -3.95696470e-03  4.08094317e-04  2.72786304e-02  8.36627819e-03 -1.24720622e-03, 0.1253744   0.03099726 -0.0136654   0.03736969 -0.04113665 -0.04231862  0.00723622
0.43136553 0.02925435 0.08993869 0.08023246|0.43136554 0.02925424 0.43136554 0.43136554| 0.43136554 -0.03069322  0.05310531  0.02663154 -0.04216391 -0.02945672  0.03326618, 0.02925424 -0.04253133 -0.03749119 -0.03697626 -0.04222955  0.00897555  0.00733073
-0.32278207 -0.07877503  0.05497721 -0.09738741|-0.32278207 -0.07877503 -0.32278207 -0.32278207|-0.32278207  0.00812626  0.01276358  0.02758357 -0.02945123  0.01456165  0.03223768,-0.07877503 -0.02974938  0.03144795  0.00263542  0.06147615  0.06047899  0.01997003
 0.02897808 -0.19309949  0.13666838  0.05612577| 0.02896984 -0.19310098  0.02896984  0.02896984| 0.02896984 -0.03850788  0.03984706 -0.05249659  0.05019449  0.09628233  0.04012007,-0.19310098  0.00521315  0.0161866  -0.01487444 -0.02383043  0.03237433  0.03359243
-0.06433997 -0.02845979 -0.04751402 -0.06204661|-0.06433994 -0.02845983 -0.06433994 -0.06433994|-0.06433994 -0.032305   -0.00724032  0.01570254 -0.02738483 -0.01373679  0.0019029 ,-0.02845983  0.01490393 -0.00945548  0.00701173 -0.01861686  0.0557139 -0.01322034
-0.38528526 -0.38795842 -0.04954067 -0.07702516|-0.38528959 -0.38795545 -0.38528959 -0.38528959|-0.38528959  0.00464732  0.02107688  0.02862963  0.01714962  0.02321947  0.0198794 ,-0.38795545 -0.01317421  0.03438369  0.0318853   0.0356743   0.0483498  0.00936072
0.61039736 0.43057119 0.06749384 0.06419237|0.61039767 0.43057107 0.61039767 0.61039767| 6.10397670e-01 -3.88919544e-02  3.55283773e-02  3.74057707e-02  1.57416172e-03 -1.32393130e-04 -2.05876132e-02, 0.43057107  0.01284732  0.01325751  0.03955605 -0.03250081 -0.00961848  0.03417539
 0.03207348 -0.18565999  0.07265184  0.06477016| 0.03207204 -0.1856606   0.03207204  0.03207204| 0.03207204 -0.03466736  0.00100038  0.02179271 -0.05517726 -0.02337327  0.01017316,-0.1856606  -0.02654723 -0.01555682  0.05007619 -0.00086685 -0.02801765 -0.00541549
