[0.18797942, 0.20960814, 0.00087064, 0.08964035] | [0.16897686, 0.20583939, 0.31076571, 0.2890978 ]
[-0.07045454,  1.03432874, -0.01060032,  0.01984031] | [-0.06445169,  1.05577873, -0.27201459,  0.20067282]
[-0.37911356,  0.2582299 ,  0.00038188, -0.02153048] | [-0.35743749,  0.2552762 ,  0.26676355, -0.22970827]
[-0.32352912, -0.08420177, -0.00397101, -0.02254101] | [-0.35135033,  0.03143953, -0.19779233, -0.879265  ]
[ 0.55171698, -0.35093172,  0.00843051, -0.01426467] | [ 0.5322397 , -0.37635411,  0.24352324, -0.17507701]
[-0.20367685, -0.16168656,  0.02413065,  0.00956601] | [-0.184589  , -0.18172976,  0.27375787,  0.21922224]
[0.2706883 , 0.0358471 , 0.02953679, 0.00198777] | [ 2.71094359e-01, -1.70368317e-04,  2.28082006e-01,  1.97949517e-03]
[-0.28471237, -0.46316541,  0.01805769,  0.00089848] | [-0.27308412, -0.46487592,  0.28228069,  0.29088713]
[ 0.15143031, -0.41041904,  0.00642852,  0.02992926] | [ 0.16927139, -0.41623583,  0.05849609,  0.18534551]
[ 0.13518515,  0.68643131, -0.01962763,  0.03881416] | [ 0.15667991,  0.69929548, -0.14456563,  0.19835314]
[-0.9640177 ,  0.85238551,  0.01411338,  0.01816795] | [-0.95691775,  0.86958682,  0.26858819,  0.27009659]
[ 0.46136156,  0.22730246, -0.0412161 ,  0.07497392] | [ 0.46820513,  0.17703948, -0.21484211,  0.26256137]
[-0.08204519, -0.31213046, -0.04489482, -0.04931349] | [-0.04555038, -0.37152748, -0.54535284, -0.2212341 ]
[0.54657673, 0.03488721, 0.05522608, 0.02580844] | [0.54739877, 0.12881562, 0.21708804, 0.03086524]
[ 0.23563565,  0.22067085, -0.04705743,  0.00997169] | [ 0.224829  ,  0.25496029, -0.23259059,  0.20255467]
[ 0.09307478,  1.03829047, -0.0333382 , -0.01206659] | [-0.15499277,  1.07032959, -0.15908995, -0.16001217]
[-0.3439271 , -0.18129049, -0.00764421,  0.00699515] | [-0.32247821, -0.18347002, -0.29682752,  0.20359531]
[ 0.31223398,  0.16099892, -0.02316546, -0.06686823] | [ 0.28157066,  0.17876978, -0.29272934, -0.20943093]
[-0.13427605,  0.1906433 , -0.00206663,  0.00738341] | [-0.13354496,  0.20790672, -0.19258295,  0.3166803 ]
[ 0.02800645, -0.59151436, -0.04104647, -0.02428295] | [-1.80894771e-05, -6.17787533e-01, -8.54842507e-02, -2.54413458e-01]
[ 0.60276289, -0.17912062,  0.00898225,  0.0259728 ] | [ 0.58911093, -0.1984507 ,  0.22923931,  0.19897389]
[ 0.30477311,  0.23055739,  0.00908094, -0.03579471] | [ 0.33832827,  0.24388442,  0.22152278, -0.22082957]
[-0.49496184,  0.2644849 , -0.04612409, -0.00766069] | [-0.49604766,  0.25569155, -0.2253878 , -0.24516509]
[ 0.2921523 , -0.35476809,  0.03458199,  0.02637383] | [ 0.2758862 , -0.36954377,  0.27564994,  0.238722  ]
[ 0.19515332, -0.44159368, -0.01574957, -0.01360825] | [ 0.1817178 , -0.47601369, -0.24137171, -0.1946512 ]
[ 0.17952316, -0.16316142,  0.00890234,  0.02289781] | [ 0.18446213, -0.22261134,  0.23535796,  0.12860318]
[-0.34245208, -0.00176273, -0.03838182,  0.00044725] | [-0.34391846, -0.07632428, -0.21983216,  0.11165301]
[ 0.51988233, -0.36435189, -0.02998007, -0.00536037] | [ 0.50494236, -0.35937216, -0.24323308, -0.19959607]
[0.58719365, 0.36003489, 0.03561138, 0.02502002] | [0.58397553, 0.3352095 , 0.23967186, 0.24791118]
[-0.34808358,  0.17980652,  0.02392705,  0.06227962] | [-0.30355815,  0.18127102,  0.26946402,  0.20674644]
[ 0.27831964,  0.31457041, -0.02402744,  0.02893491] | [ 0.27122687,  0.35667738, -0.22447343,  0.20545122]
[-0.37506805, -0.05765286, -0.05392762, -0.03001001] | [-0.40397774,  0.11076971, -0.21631624, -0.12315578]
[ 0.24767249, -0.21241427, -0.03477124, -0.04065667] | [ 0.23062213, -0.17154378, -0.29389475, -0.32698829]
[-0.87576599, -0.01283889,  0.04560295, -0.03864902] | [-0.87225815,  0.02016439,  0.26343163, -1.98749218]
[-0.32952672,  0.02511301,  0.03414839,  0.01603579] | [-0.34880595,  0.02033871,  0.23493701,  0.40363423]
[-0.16176086,  0.41579716,  0.01287273, -0.04355376] | [-0.15760304,  0.4183442 ,  0.19799953, -0.22634457]
[-0.15777108,  0.65819721, -0.03207531, -0.05558015] | [-0.16842806,  0.68620054, -0.18620438, -0.18789464]
[ 0.06335597,  0.67866985, -0.00616996, -0.00109731] | [ 0.0619363 ,  0.67638497, -0.26569818, -0.20281501]
[ 0.0633754 ,  0.04288036,  0.0440473 , -0.04357092] | [ 0.04444492,  0.13282833,  0.36053618, -0.09803353]
[-0.64494071,  0.07828299, -0.04413198, -0.04389973] | [-6.15874595e-01,  1.26464474e-01, -2.66856315e-01,  6.76972982e-05]
