[ 0.0114579 ,  0.12952882,  0.00790917, -0.06318268] | [ 0.01112026,  0.12952875,  0.08578195, -0.09403714]
[ 0.52803782, -0.4085355 , -0.003647  , -0.02450746] | [ 0.52803725, -0.40853603, -0.0718944 , -0.0790516 ]
[-0.05832149, -1.22831827, -0.02110501,  0.02021038] | [-0.05833362, -1.22831831, -0.06709836,  0.05083673]
[-0.41598898, -0.37373462, -0.05458175,  0.01544567] | [-0.41598612, -0.37373713, -0.07565108,  0.06804301]
[ 0.30924891,  0.16617879, -0.06353573,  0.02852626] | [ 0.30924906,  0.1661786 , -0.08253511,  0.14431902]
[-0.42658883, -0.53423088, -0.04258684,  0.06705446] | [-0.42654177, -0.53426136, -0.10562002,  0.10057954]
[-0.60953299, -0.11464316,  0.01667719, -0.0189239 ] | [-0.60953119, -0.11465038,  0.04547099, -0.07667697]
[-0.4252402 , -0.0391704 ,  0.00478147,  0.00081489] | [-0.42524001, -0.03917179,  0.08376686,  0.08568376]
[ 0.33319924,  0.43415042, -0.01063338, -0.02853408] | [ 0.3331955 ,  0.43415222, -0.04391984, -0.10924294]
[ 0.74502553, -0.44244364,  0.00911283, -0.03620122] | [ 0.7450255 , -0.44244367,  0.03394896, -0.06691456]
[-0.22209538,  0.54016821, -0.02356263,  0.06215298] | [-0.22210093,  0.54016662, -0.03333419,  0.10577283]
[-0.07583718,  0.48647794, -0.02322969, -0.00716952] | [-0.07584835,  0.48647667, -0.06588026, -0.11421138]
[ 0.1250935 ,  0.03530603,  0.05689407, -0.03214066] | [ 0.12509382,  0.03530506,  0.10291064, -0.06764464]
[-0.63266343, -0.04319231, -0.01154268,  0.01445565] | [-0.63266427, -0.0431833 , -0.07482611,  0.08839376]
[0.77955653, 0.23428379, 0.02645372, 0.00852308] | [0.77956295, 0.23426806, 0.06790059, 0.09089134]
[-0.11934624, -0.0192208 , -0.0196167 ,  0.02748767] | [-0.11934599, -0.01922212, -0.06470131,  0.12390181]
[ 0.43258063,  0.06721882, -0.03325423,  0.01838751] | [ 0.43258057,  0.06722008, -0.08575806,  0.09165876]
[-0.1811009 , -0.31325469,  0.04325579,  0.0057587 ] | [-0.18109977, -0.31325525,  0.06709819,  0.05780229]
[ 2.94854568e-01,  2.22318239e-01, -1.32131262e-04,  8.89959734e-03] | [ 0.29485412,  0.22231865, -0.06870601,  0.07496535]
[ 0.04607196,  0.25468407, -0.05778311,  0.00879951] | [ 0.04607225,  0.25468404, -0.07874307,  0.04721483]
[ 0.75166262, -0.3844086 ,  0.02633944, -0.03415338] | [ 0.7516643 , -0.38440633,  0.07893079, -0.05263363]
[-0.4529075 , -0.07982665, -0.02656331,  0.05688602] | [-0.45291072, -0.07981195, -0.09197948,  0.08758639]
[ 0.02400742,  0.03645684, -0.00435306, -0.03718985] | [ 0.02400711,  0.03645699, -0.10334996, -0.08378908]
[ 0.45074824, -0.36182272, -0.00288326, -0.02555375] | [ 0.45075753, -0.36181327, -0.06899907, -0.10464896]
[-0.24949227, -0.45593122,  0.00594993, -0.01358637] | [-0.2494931 , -0.45593096,  0.03482953, -0.03500086]
[-0.06911623, -0.21158395,  0.06052862,  0.01710514] | [-0.06912108, -0.21158272,  0.07395114,  0.06666693]
[-8.34963220e-01,  4.12779383e-01,  2.74105039e-04, -1.24496324e-02] | [-0.83495661,  0.41278727,  0.0936398 , -0.06635341]
[ 0.25190201,  0.25778359,  0.00786916, -0.01749375] | [ 0.25190835,  0.25777865,  0.0621021 , -0.10745598]
[ 0.16180608, -0.25942424, -0.00825932, -0.03890452] | [ 0.16180585, -0.25942437, -0.05447452, -0.04666764]
[ 0.16047092, -0.58730344,  0.0213364 , -0.01048582] | [ 0.16046256, -0.58730525,  0.07001077, -0.06693246]
[-0.57150908,  0.27465882,  0.00150192, -0.0185135 ] | [-0.57151026,  0.27465659,  0.06798636, -0.05778381]
[ 0.0388387 , -0.64875226, -0.04563481,  0.06115914] | [ 0.03884935, -0.64875182, -0.08540341,  0.08009592]
[0.07943931, 0.55422503, 0.01188063, 0.02420883] | [0.07944855, 0.55422422, 0.10536687, 0.08342936]
[-0.08269808, -0.55348017,  0.00517403,  0.04250803] | [-0.08269706, -0.55348029,  0.03828334,  0.08545672]
[ 0.33864213, -1.09372222, -0.0104787 , -0.01136799] | [ 0.33865104, -1.09372054, -0.09523542, -0.05082145]
[ 0.85132343, -0.12777054, -0.01237968, -0.02723237] | [ 0.85132439, -0.12774614, -0.09475231, -0.10249719]
[-0.36226503, -0.53263541, -0.03317087,  0.01322742] | [-0.36227037, -0.53263234, -0.06315898,  0.06753605]
[ 0.27633113, -0.49493819, -0.0147351 , -0.05708508] | [ 0.27634385, -0.4949325 , -0.058746  , -0.07635634]
[-0.86955575, -0.68448356, -0.03006235,  0.02087218] | [-0.86956682, -0.6844737 , -0.09341886,  0.04783068]
[ 7.65837836e-02, -5.38930568e-01, -4.79619225e-04, -5.66577947e-03] | [ 0.07659509, -0.53892938, -0.07001299, -0.08110682]
[-0.09145268, -0.32263145, -0.03522146, -0.0222241 ] | [-0.09146133, -0.32262956, -0.1099903 , -0.04173453]
