2 1 | -0.07224520452112856 -0.5821612088991717 0.400661919198184 0.9189826225846442 0.6221635109439503 -0.5392480720843406 -0.15184762477668998 0.27982937643667266 -0.2780168189913709 0.03368994657879769 -0.7221652927981401 0.13530767215447348 -0.4674325191003882 -0.7048239794192566 0.22650217636288503 0.3678052776778126 -0.03507378618626948 -0.31131313730848453 | -0.10245664691586559 -0.563259665768667 0.4049389145865775 0.910932996111539 0.6234994975815793 -0.5377492238106956 -0.16527321675494572 0.38160226847361894 -0.4021579075759917 0.4705434888254704 -0.6994698071129946 0.2078698049051673 -0.505934367784519 -0.7628310894623144 0.24481923583527943 0.3974844625430428 -0.037846387786993244 -0.3357996603623704 | 9514.418645864753 | 100
5 1 | 0.3756797163723437 0.18128293301493717 0.2652524764648271 0.45826229374948896 0.2675845989592173 -0.05319444279880645 -0.05191933401619542 -0.20702336587780737 -0.0711184838434226 0.18235967221328814 0.1310071858300348 -0.5330470363581213 -0.4236215067343247 -0.29730609954096265 -0.5574951438998296 -0.3583050167785942 0.4982134406145921 0.21155129231051703 | 0.4023387192371273 0.2210452838095685 0.3216170093000205 0.45993662127045293 0.27841288224310307 -0.05320055437716821 -0.2172014592783039 -0.24541271837103276 -0.21074888150348922 0.2938772333663321 0.2681485093769507 -0.5328340367685461 -0.46002818857122596 -0.3228353714098833 -0.6045197755259463 -0.3884608555292504 0.5392765694523104 0.22889893256678737 | 517.0777526293631 | 100
5 2 | -0.9195032966416522 -0.23245412117920278 -0.7206317033474775 1.1753082133296466 0.3311675960521069 1.0354879582334204 0.13851168047912396 0.4056822407754543 -0.2923693914066001 -0.142294664807771 0.3544949409211436 -0.07491681181516734 0.004582483333050478 0.07054222635960074 0.2391646374531593 -0.3565850991293177 -0.6280854634074207 -0.6451037041234934 | -0.9196892542415079 -0.2380032408511072 -0.7174090357545757 1.175097605830815 0.33608256299263767 1.031507601644773 0.4119713999678772 0.38389540674428935 -0.2912022427208206 -0.36433169868646265 0.24907807915192665 -0.3011295917050594 0.004973129457123366 0.07655082115859767 0.2591849514725158 -0.38636999286811097 -0.6794897874184644 -0.697639325044596 | 19439.28831044773 | 100
5 3 | -0.7102857677213652 -0.8677405833621004 -0.8244449502567258 -0.15887968965700905 -0.23285117723141213 0.09779284367303112 -0.2753941695821401 0.21039084591262788 0.11150555897911366 -0.42902631744802616 0.04394715782471091 0.5496978980158937 -0.3008331720370943 0.5822270604447274 0.534871579288877 -0.1822602639465015 0.39051264194563295 -0.3141727534714115 | -0.7095788173918289 -0.8772607469893146 -0.8263986949760194 -0.13179216303739147 -0.1638923538823063 0.1300026129989309 -0.42009796587368536 0.2330704347137336 0.44116620160059233 -0.44323072421086346 0.14297864870493832 0.5550710811027085 -0.33472298376984205 0.6477618967891053 0.5940251221491866 -0.20237294512497533 0.43272575282326897 -0.3479634218992142 | 2245.1159419354217 | 100
5 4 | -0.9023937972316705 0.7477925743905967 0.34615061885830184 0.11563807015829405 1.350911288339154 0.1540803520382845 -0.1559911214497848 0.10860965330013789 -0.13089545084312268 -0.2224385202249296 -0.8194628430709541 -0.046085663786330826 -0.3280539429471342 -0.33991000219598677 -0.4489336088662772 0.39092712409109753 -0.4093587929048474 -0.5048779833540121 | -0.902554133289626 0.7477108071624531 0.41066470064548655 0.08481138413690077 1.3506591187079913 0.16421086719887293 -0.5312800508375063 -0.23271126040419068 -0.26733117203575524 -0.22042015940159315 -0.8353424812111355 -0.06333869849877427 -0.3242849876417384 -0.3360091437126387 -0.4438996824356466 0.38655626044958796 -0.40490418941080064 -0.4994200171070076 | 10337.366787359337 | 100
5 5 | -0.4500515961434934 -0.887626822081904 -0.5932020636251362 0.9762025008776475 0.41328430540687083 -0.4072182795185925 0.005162411918065315 -0.06845027259028248 0.25209479016021497 0.37319442963884863 -0.05609445844546968 -0.38063702061076343 -0.13528721836392257 0.6251525571133187 -0.08714012914852252 0.27805319921053157 0.5244043581263984 0.4805983087369724 | -0.46323699927689904 -0.8870317345022374 -0.5920725821526546 0.9763417120738475 0.4158597763270183 -0.4113108358663837 0.1630312844639376 -0.3239370470722356 0.4048890625520707 0.41448243115237554 -0.27675597934224966 -0.4137142549377493 -0.14888653400974503 0.6879420247632871 -0.09574126544191965 0.30543883290716345 0.575009343799637 0.5267458697572347 | 766.8929890754072 | 100
5 6 | -0.7003343134310012 -1.0765258998686165 -0.32106994283997675 -0.4818287281011344 0.11943157338403872 -0.8473126945829194 -0.24076680906395936 0.06533625073850241 -0.32534618885587163 0.177198576098124 0.6226427768415994 -0.1513566866602847 -0.6659335805454004 -0.0014145445810154675 0.5453842241333654 0.04574143978488033 0.35093488968589454 -0.36584004335175413 | -0.6996551513199092 -1.076874350336179 -0.28903522779546287 -0.4849283545375515 0.12045247357808388 -0.8472231328416165 -0.26352041229046586 0.21353616725855176 -0.428404352822279 0.2332684847830267 0.6208517836629807 -0.37283704461017303 -0.7225972159579791 -0.0015348080337324775 0.5909584528733718 0.049555535985424955 0.3796105333001372 -0.3955864785178833 | 866.9306804496279 | 100
10 1 | 0.2028496515200753 -0.8032258244598346 0.835024766121885 -0.6901361015279057 0.22059275573879672 -0.9938070494307021 -0.3909045759026082 -0.022604835088482673 0.3062352580188386 0.19607621379549672 -0.17546026054152788 0.19257133382756517 -0.649393610298657 -0.29780180245217047 -0.15300563900196062 -0.11995257643112059 -0.16090847277996875 0.6526186808453079 | 0.1684709810863259 -0.8046683821564681 0.8345784461485847 -0.6943211519778972 0.23585805561984627 -0.9938016533566641 -0.4149044670158016 -0.20947959221804832 0.4184416636890917 0.291741259661356 -0.18421257498896468 0.3721598280984762 -0.6978696101295543 -0.3200148300955412 -0.16423268156741286 -0.12873630861745575 -0.17246652695830142 0.6992766528329089 | 570.2692179787371 | 100
10 2 | 1.2953957858995893 -0.5906361255358181 -0.9171826047227718 -0.5627807485446383 0.06713366780855176 -0.7048245419912784 0.08935300035727702 0.03176938446206191 0.6798113820051532 -0.19131884056542547 -0.34341839272244656 -0.3620429110430941 -0.2322050417686513 -0.37627865481063966 -0.7279582690368096 -0.3307330007262301 -0.40147420912832216 -0.06329370179929163 | 1.295125099020495 -0.6326944178678587 -0.9155756189628347 -0.5612763140463913 0.06237317316221098 -0.7040135313223258 0.25828051962158366 -0.08578173216135934 0.6814923668782159 -0.4450218981771882 -0.3458608604441451 -0.4694524214994487 -0.25945613607139956 -0.42040092527983425 -0.8118264682641584 -0.3687531685786543 -0.4466825612011559 -0.07038515487755426 | 6572.1965361070015 | 100
18 2 | 0.7448097358718212 -0.6142898891582741 -1.8886442478405174 -0.25635208442792123 -0.32417505927264234 -0.2697006276452474 -0.18656290688939525 -0.46640382744736 0.34508936863277406 0.3362797805480663 0.2414787464941678 0.6369541251222588 0.3913163915353863 0.301025314888945 0.4354895281555181 0.4111990781464971 0.09986215736805756 0.622532714028659 | 0.744016107790945 -0.6138346428680496 -1.8888253234573265 -0.27673093814643107 -0.37500001853501824 -0.27216453807608165 -0.3639332622140576 -0.48734583911134455 0.43297786387475196 0.35775627003363447 0.32946077186411016 0.6340245227920268 0.4339872620888737 0.3338224759292152 0.48209365131675863 0.45510554429731076 0.1103034352751638 0.6872906469612502 | 4084.4422764293513 | 100
32 1 | -0.24699106704764 -0.7667479203580932 0.39971144128046515 -0.5780580983764222 -0.42865225243999555 -0.5903379575886566 -0.5383847655544653 0.0508295006921278 0.03778467550600805 0.24418163379835672 -0.033822130413223774 -0.14710586853250274 0.061681835205857134 -0.03258624314586203 0.2844817068025756 0.6085162626645978 -0.7109313740406676 -0.1961840613692366 | -0.25033009969253117 -0.7657232447273733 0.40387873858891 -0.5778963888610892 -0.43029426331419257 -0.5982227446713747 -0.5165294679764819 0.4069273965597453 0.2232709833270221 0.36593802972541 -0.15952451555838887 -0.2959600180542433 0.0694253515187968 -0.036673583182035424 0.3195234842213825 0.6833026965430068 -0.7964682808808053 -0.21966650782023833 | 1502.4769655070263 | 100
33 2 | -0.7180172343162312 0.002678971588027935 -0.05718827637260859 -1.262845131704841 -0.10618413263446201 -1.6864605349976256 -0.10860056585587005 0.18455870496467525 0.22327571946578229 -0.5935628064004939 -0.10217599198971071 0.23291805252027853 0.32061332636581885 0.4950374956188505 0.251359103303505 0.41763720365701057 -0.5604432086276664 0.316932406199174 | -0.7157662363334125 0.0016735781333288464 -0.029006135040010088 -1.263071279372161 -0.16946286845135985 -1.6866582283682563 -0.328448048184176 0.18317157721642968 0.21634474745648608 -0.5935047013817126 -0.16259658348962452 0.3664307409630732 0.3271324490014589 0.5050997991500692 0.25643100732155844 0.4260563961114827 -0.5716402467583975 0.32325018323637444 | 988.4788681770783 | 100
35 1 | 1.4640735167439582 -0.5997445427931278 -0.79118940215734 0.07680667944461388 0.5712368387288385 0.7784062203192527 0.04757617497689527 0.19269275774234731 0.22514149861495023 0.3353765656015284 0.3560128509851827 0.1325247508177969 -0.3545719503647517 -0.0021143620853772394 0.7514800643748372 0.42482306882080695 -0.2820097106680142 -0.22259348063524823 | 1.4642766851138125 -0.60045757557895 -0.7915486945818686 0.07570287418876799 0.5740815811954397 0.7751011598130866 0.4124065372597755 0.2636774509768287 0.3521178322251866 0.3337817745409937 0.4461266344128372 0.39175951042252694 -0.3699889600228063 -0.002206243383941523 0.7837441826829421 0.44303487057309493 -0.29392720062167715 -0.23196707658544502 | 454.05028041439766 | 100
35 2 | -0.8603425943130493 -0.05699966499097473 0.40766898878833513 0.7886958872633195 -1.2879435635748042 -1.0078442649626 -0.568390423744012 -0.3199590829114828 -0.03994323521928372 -0.20400107764781342 0.3908274006821336 0.026089772425531507 -0.20126304746190904 0.4747393580525362 -0.8392297442670879 -0.0026558475382386687 -0.14340155682796873 0.09611505580697514 | -0.8609625133628259 -0.03160165115912525 0.33665313424618504 0.7895141831408126 -1.2880936758935726 -1.0083127901275093 -0.6906087263833649 -0.299765788467204 -0.3916766072641564 -0.49743927648198455 0.5830837922834906 0.34295467155959103 -0.1841418529260656 0.4344172935995701 -0.7702681794100164 -0.002438507915095313 -0.13211286276727205 0.08861997909474513 | 12925.716308942032 | 100
37 1 | -0.017496597629163904 0.447669737728129 -0.790971390618163 0.27327993872526357 0.1874323989664949 0.2010047179068161 0.0985633021853898 0.25787546205045675 -0.6702874284575945 -0.2029361677015741 -0.19857015167436456 0.12156212200529597 0.19012004813862268 -0.23046686841607059 -0.8616140570427296 -0.3384697481430632 0.2287942786130115 -0.038105304493579524 | -0.013579556152939978 0.4520867244876393 -0.7907175702131898 0.31146295713083155 0.19720360829689484 0.1017923712615657 0.09810496431747592 0.3148393890919189 -0.6871565411972728 -0.2514104065206759 -0.19102716617189106 -0.12642476162115482 0.19353053854250107 -0.2345977080027244 -0.8767911404145694 -0.34441888289546185 0.2327345143890211 -0.03875829180769874 | 993.7211446527799 | 100
37 2 | -0.6796681985740668 -1.572304338274905 0.6319294786090726 -0.2627277201197766 -0.34623811588857617 0.1269969813322309 -0.18828074218017204 0.40355784406651746 0.1081059420007501 0.46497935554308933 0.3426353824746406 -0.22595846951600307 0.3713518075122212 0.11604671010047088 0.5863214379127738 0.4250997020046591 0.19420663226940985 -0.5351936050760363 | -0.6778842398177825 -1.5720112711090013 0.6346076035487431 -0.2615528324948524 -0.3469623097201406 0.06042636433340705 -0.22393454743306127 0.4942313235399781 0.20750724542597526 0.4669881430900852 0.3470051703254478 -0.25197752837910276 0.3958122447714313 0.12368413665108864 0.6242340464264955 0.4525270152740733 0.2064802043855555 -0.5688470203534104 | 956.93727589875 | 100
