[-0.04786586, -0.33667191,  0.03152297, -0.00220402] | [ 1.28709304e-04, -3.27341989e-01,  3.57531878e-02, -6.21701735e-05]
[ 0.44479866, -0.03404871,  0.0343696 , -0.00240513] | [ 4.33176109e-01, -1.33072769e-01,  6.37909106e-02, -2.74232415e-04]
[ 0.0126275 ,  0.01220988, -0.00536278, -0.02955642] | [ 7.96693097e-03, -1.14941707e-01, -2.35862709e-01, -1.04306625e-04]
[-0.04679762,  0.34191058, -0.0553643 , -0.01256957] | [ 2.01723046e-06,  3.54405424e-01, -2.14105949e-02,  8.99560017e-05]
[-0.49407604,  0.200577  , -0.01161704, -0.03995271] | [-0.49483739,  0.20752398, -0.09840634, -0.1262915 ]
[-0.2777323 ,  0.24974059, -0.01397524,  0.0242403 ] | [-0.26986141,  0.26548399, -0.06349621,  0.11441669]
[ 0.28929566, -0.05896932, -0.00882891,  0.01299263] | [ 0.28791459, -0.16393577, -0.06865312,  0.07117754]
[-0.30660894,  0.88286762, -0.02364376,  0.01139823] | [-3.13458642e-01,  8.88657673e-01, -9.05679380e-02,  1.07128111e-05]
[-0.17131218, -1.06606101,  0.01023625, -0.01725372] | [-0.1678498 , -1.04808725,  0.10041201, -0.05051097]
[ 0.00560044, -0.03478794,  0.00128706,  0.00761768] | [ 8.56344490e-02, -9.50533646e-05, -2.62149741e-04,  7.66197115e-03]
[-0.81461685, -0.04094302, -0.02294542,  0.00589799] | [-8.03185171e-01,  2.77388366e-05, -5.92997115e-02,  6.16774491e-03]
[ 0.20480619, -0.42391156,  0.00569723,  0.0236195 ] | [ 1.99997848e-01, -4.53701002e-01, -1.04971188e-04,  3.19101708e-02]
[-0.10959421, -0.16779355, -0.00961219,  0.03433375] | [-0.12879004, -0.18070674, -0.00027155,  0.08537996]
[-0.50686392, -0.13182705,  0.02231101, -0.03520273] | [-0.50073795, -0.12281173,  0.07302193, -0.12821585]
[ 0.64938715,  0.2512817 , -0.0058563 , -0.00678979] | [ 0.64879758,  0.24857407, -0.04020076, -0.1038664 ]
[-0.08480773, -0.14575169, -0.02431529,  0.08222917] | [-0.06010998, -0.15082355, -0.1194597 ,  0.13201152]
[ 0.24404244,  0.20729467,  0.03361496, -0.04587458] | [ 0.26716833,  0.21820287,  0.03711289, -0.00051328]
[ 0.08320597, -0.26146489,  0.02695033, -0.0638801 ] | [ 0.06358001, -0.26193645,  0.14449251, -0.11694835]
[ 0.00782696, -0.167178  , -0.01224922,  0.03078868] | [ 3.00407796e-05, -2.19388377e-01, -4.67525567e-01,  7.62563772e-02]
[-0.17907375,  0.56984885, -0.04150017,  0.02839202] | [-1.89302629e-01,  5.56404773e-01,  3.58861035e-04,  1.47841008e-01]
[ 0.11224763,  0.35610038, -0.03798876, -0.04040466] | [ 0.06462328,  0.28124571, -0.19019424, -0.11102641]
[ 0.05209917,  0.3498796 ,  0.01997377, -0.00566712] | [ 0.07673607,  0.33799981,  0.04462097, -0.06814693]
[-0.00880132,  0.29883779, -0.01920801,  0.00744655] | [ 0.01497018,  0.29211454, -1.2908902 ,  0.07187984]
[ 0.77225232,  0.30633967, -0.07459453,  0.00921636] | [ 0.76842231,  0.30587221, -0.086487  ,  0.03291262]
[ 1.04539315,  0.33807669, -0.04344491, -0.00771219] | [ 1.02668182,  0.33884386, -0.11605778, -0.08459868]
[-0.59227274,  0.4284456 , -0.00742238,  0.01141808] | [-0.5840653 ,  0.44023273, -0.06818029,  0.07860146]
