[ 0.7211549 ,  0.47906907,  0.05289095, -0.05565954] | [ 0.7211413 ,  0.47908563,  0.08887321, -0.06268979]
[-0.46620138,  0.14161198,  0.02031579, -0.01864292] | [-0.46620704,  0.14159756,  0.0987106 , -0.07288719]
[1.19439838, 0.51141915, 0.02763534, 0.03669368] | [1.19439856, 0.51140071, 0.07320763, 0.08023404]
[-0.02702806,  0.68009657, -0.02370002,  0.05181273] | [-0.02702799,  0.68009657, -0.09778073,  0.09796369]
[ 0.42978185, -0.30434767, -0.00232938, -0.03339564] | [ 0.42978163, -0.30435025, -0.03967491, -0.06937335]
[-0.21642256, -0.79254598, -0.01035257, -0.02877094] | [-0.21642009, -0.79254645, -0.09102266, -0.03958571]
[-5.74088095e-02,  8.33204178e-01,  2.82408891e-04, -3.77574639e-03] | [-0.05742916,  0.83320309,  0.06743759, -0.07042149]
[ 0.01120951,  1.03255786, -0.00867527, -0.03557218] | [ 0.01121077,  1.03255785, -0.0535572 , -0.08547804]
[-0.0116181 ,  0.27668492,  0.02732699, -0.00367001] | [-0.01163631,  0.27668428,  0.07207759, -0.09449649]
[ 0.05701082,  1.02872946, -0.05078001, -0.00889627] | [ 0.05700967,  1.02872951, -0.07431254, -0.04778695]
[ 0.12675628, -0.3986078 , -0.03263147, -0.06178072] | [ 0.12676217, -0.39860632, -0.07243765, -0.08445645]
[-0.01792645, -0.12985771, -0.00989961, -0.01648206] | [-0.01792736, -0.12985763, -0.04765063, -0.05911707]
[-0.01719663,  0.46000366, -0.03099628, -0.02153627] | [-0.01722426,  0.46000279, -0.07305252, -0.08738697]
[ 0.04988991, -0.29152648, -0.06843796, -0.06354365] | [ 0.04988518, -0.29152709, -0.09967572, -0.07676806]
[-0.25497944, -0.50490354,  0.03257783,  0.00818227] | [-0.25497455, -0.50490523,  0.0810523 ,  0.08746629]
[ 0.17004878, -0.33402422, -0.04166473,  0.01390745] | [ 0.17004703, -0.33402488, -0.05193958,  0.05362487]
[-0.74340556,  0.65296286,  0.01210824,  0.04672042] | [-0.74341097,  0.65295761,  0.04415076,  0.08259564]
[0.56495066, 0.08572442, 0.04245813, 0.02208674] | [0.56494925, 0.08573031, 0.05704012, 0.09264345]
[ 0.17700135, -0.79838283,  0.02771167, -0.02437724] | [ 0.17700553, -0.79838225,  0.04902623, -0.03865005]
[0.12989058, 0.7862335 , 0.05126444, 0.00642466] | [0.12987644, 0.78623524, 0.06898545, 0.04611976]
[-1.03512335,  0.45459539, -0.02396057,  0.04856168] | [-1.03513923,  0.45456984, -0.08935878,  0.07103884]
[-0.5954508 , -0.00311894, -0.00524187,  0.01253441] | [-0.59545094, -0.00309856, -0.09526167,  0.06931356]
[ 0.06376741,  0.2477441 ,  0.01635752, -0.00833733] | [ 0.06376862,  0.24774388,  0.06918957, -0.06878422]
[-0.0288694 ,  0.84348402, -0.00154339,  0.01953701] | [-0.02887622,  0.84348382, -0.05970987,  0.05464764]
[-0.18215865, -0.88196984,  0.03183032,  0.00297647] | [-0.18213712, -0.88197216,  0.07425675,  0.04858738]
[0.35794391, 0.52255885, 0.02954113, 0.04007647] | [0.35794106, 0.52256031, 0.07230436, 0.04934182]
[ 0.26972781,  0.30454718,  0.00497642, -0.00222613] | [ 0.26972818,  0.30454698,  0.10109791, -0.05741679]
[ 0.23565677,  0.54830963,  0.01052535, -0.00291425] | [ 0.23565489,  0.54831018,  0.06516974, -0.07195959]
[ 0.17993339, -0.34589465,  0.00920664,  0.01014908] | [ 0.17993647, -0.34589344,  0.10461312,  0.0286441 ]
[-0.20470892, -0.09066186, -0.00483054,  0.02420333] | [-0.20471007, -0.09065628, -0.0812555 ,  0.04617544]
[ 0.56874183,  0.52689207, -0.01070405, -0.00068429] | [ 0.5687476 ,  0.52688779, -0.08645206, -0.03910618]
[ 0.3060406 , -0.11166609, -0.02757779,  0.02480609] | [ 0.30604018, -0.11166699, -0.06306472,  0.04687082]
[ 0.13847609, -0.35430879,  0.01605362,  0.08511089] | [ 0.13848902, -0.35430503,  0.07210082,  0.10837266]
[-0.19652636, -0.11501257,  0.00305844, -0.03489123] | [-0.19652586, -0.11501325,  0.03362507, -0.10258453]
[-1.05723504, -0.33927766, -0.00949423,  0.01549335] | [-1.05723193, -0.33928487, -0.03302629,  0.0375795 ]
[ 0.41455644,  0.45751316, -0.06071298,  0.02668768] | [ 0.41455055,  0.45751655, -0.10755299,  0.05489698]
[-0.59390686,  0.11187567, -0.02667838,  0.06184138] | [-0.59390099,  0.11190678, -0.08944113,  0.07485511]
[-0.51055568,  0.3279895 , -0.04838469,  0.02980663] | [-0.51055371,  0.32799171, -0.07626758,  0.09584423]
[ 0.00514608, -0.63743414, -0.03089785,  0.02084716] | [ 0.00515123, -0.63743413, -0.10464659,  0.0720142 ]
[-0.33598329, -0.35698048, -0.05321587, -0.02798912] | [-0.33599035, -0.35697536, -0.0603527 , -0.06707254]
[ 0.53602874,  0.23557063, -0.00908579, -0.05716488] | [ 0.53602819,  0.23557154, -0.03341629, -0.08473381]
[ 0.5693212 ,  0.01248429, -0.01268582, -0.05189919] | [ 0.56932128,  0.01248201, -0.0742199 , -0.05894942]
[ 0.14991046,  0.75172993, -0.06497284, -0.01314363] | [ 0.1500166 ,  0.75170963, -0.1044739 , -0.09450954]
[-0.0423399 , -0.32462059,  0.03250611,  0.06013076] | [-0.04232829, -0.3246217 ,  0.11043531,  0.07634394]
[-0.3810765 ,  0.47080089, -0.018146  ,  0.03542022] | [-0.38107216,  0.47080335, -0.0802195 ,  0.09616936]
[-0.016861  ,  0.57126463,  0.02971788,  0.02098939] | [-0.01686696,  0.57126458,  0.03771781,  0.07408104]
[-0.5133677 , -0.83696078,  0.0120916 , -0.0595593 ] | [-0.51336637, -0.83696133,  0.04663179, -0.08691561]
[ 0.72630059, -0.91105444, -0.05080508,  0.03078005] | [ 0.72630057, -0.91105445, -0.12519071,  0.07064785]
[ 0.80471753, -0.00310391, -0.01648311,  0.01955242] | [ 0.80471755, -0.00309977, -0.05005893,  0.06795935]
[-0.35577937,  0.32339035, -0.00291792, -0.0005093 ] | [-0.35578037,  0.32338961, -0.05025545, -0.06983605]
[ 0.18816794, -0.92583639,  0.00822595,  0.01215747] | [ 0.18816898, -0.92583635,  0.05791579,  0.02622113]
[-0.22748803,  0.72055826, -0.04288137, -0.02972209] | [-0.22748535,  0.72055835, -0.0863338 , -0.07357696]
[ 0.74187971, -0.42985626,  0.03411578,  0.02304327] | [ 0.74187706, -0.42988063,  0.05667794,  0.06717511]
[ 0.26624686,  0.18726316, -0.00789413,  0.05817101] | [ 0.26625064,  0.18725909, -0.05599064,  0.06269325]
[ 0.07944722, -0.53435964,  0.02663522, -0.03233238] | [ 0.07947155, -0.53435697,  0.09508382, -0.06286865]
[-0.34502   ,  0.01314108,  0.05036053,  0.06197163] | [-0.3450202 ,  0.01310372,  0.07478935,  0.09100226]
[ 0.30095386, -0.40912701, -0.01223145, -0.03582411] | [ 0.30094967, -0.40912924, -0.05712624, -0.03956011]
[-0.26084731,  0.58803502, -0.06845569, -0.01968183] | [-0.26085206,  0.58803347, -0.08184433, -0.04566941]
[ 0.18062631, -0.18549026, -0.01619916,  0.01955624] | [ 0.18062339, -0.1854921 , -0.06527811,  0.07976738]
[-0.10712289,  0.61152414,  0.00239919,  0.03416385] | [-0.10711455,  0.61152538,  0.0529312 ,  0.09572746]
[ 0.36467312,  0.87158456, -0.0296459 ,  0.07874355] | [ 0.36469967,  0.87158418, -0.06297691,  0.12523433]
[ 0.35207735, -0.40789418,  0.01763933,  0.00351696] | [ 0.35209207, -0.40788401,  0.08229785,  0.08802652]
[0.43229776, 0.07156882, 0.0326445 , 0.0059515 ] | [0.43229831, 0.07156647, 0.06029931, 0.03040196]
[ 0.25205193, -0.18307457, -0.01255979,  0.00053608] | [ 0.25205349, -0.18307319, -0.11521481,  0.08528942]
