[ 0.13934876,  0.41096263,  0.06413521, -0.00860793] | [ 0.13935326,  0.41096136,  0.0671341 , -0.01299057]
[-0.29478361,  0.38808567,  0.04100776, -0.02769496] | [-0.29478341,  0.38808578,  0.04296035, -0.02840973]
[ 0.19310279,  0.26578212, -0.0015621 , -0.03626846] | [ 0.19310475,  0.2657811 , -0.03235104, -0.04132848]
[ 0.38237503, -0.53824024,  0.02566873,  0.0375212 ] | [ 0.38236978, -0.53824284,  0.03560658,  0.04865575]
[ 0.7372948 , -0.37643932, -0.01553666,  0.00460327] | [ 0.73729825, -0.37643468, -0.02554816,  0.1032845 ]
[ 0.53520577, -0.00373817,  0.01862133, -0.01107889] | [ 0.53520577, -0.00373866,  0.05458915, -0.03514545]
[-0.02094697,  0.35958976, -0.0567503 ,  0.06840999] | [-0.02093288,  0.35959044, -0.06904888,  0.06841738]
[-4.01594890e-01,  6.81428740e-01, -2.34754474e-04, -1.33317677e-02] | [-0.40159099,  0.68142887, -0.0488718 , -0.01683552]
[ 0.30157881,  0.43499685, -0.01176235, -0.05553632] | [ 0.30158764,  0.43499213, -0.03775192, -0.06332023]
[-0.14238888,  1.1132153 ,  0.01840445, -0.05359494] | [-0.14235794,  1.11321812,  0.05016526, -0.05359859]
[-0.07619853, -0.06892007,  0.04550498, -0.00372638] | [-0.07619774, -0.06892084,  0.08547639, -0.00862126]
[ 0.14046166,  0.23670172,  0.0070826 , -0.03039124] | [ 0.14046198,  0.23670157,  0.00717876, -0.03403259]
[-0.35183748, -0.25846122, -0.01514608, -0.04011181] | [-0.35183817, -0.25846057, -0.01923999, -0.04011457]
[-0.03817778,  0.26261924, -0.00294114,  0.01545941] | [-0.03817829,  0.26261919, -0.01040632,  0.04225424]
[-0.25430927,  0.28945057,  0.05418822,  0.01775025] | [-0.25431528,  0.28944604,  0.05428656,  0.02979961]
[ 1.18908788,  0.46798747,  0.02031462, -0.03240893] | [ 1.18908722,  0.46798954,  0.02345506, -0.03320092]
[-0.40794269,  0.43509817,  0.06856682,  0.0016262 ] | [-0.40793571,  0.435103  ,  0.07481083,  0.03130303]
[0.47090841, 0.95448889, 0.00396796, 0.07747809] | [0.47090957, 0.95448851, 0.00393013, 0.08488102]
[ 0.10515958,  0.00158708, -0.0355191 ,  0.09629676] | [ 0.10515947,  0.00159323, -0.04838303,  0.09831139]
[-0.00875009,  0.06594482,  0.03985934,  0.02023232] | [-0.00875022,  0.0659448 ,  0.04209099,  0.02050021]
[ 0.09260855, -0.27016181, -0.10067775, -0.00895764] | [ 0.09259926, -0.27016391, -0.10080019, -0.07481785]
[ 0.69666426, -0.62619376,  0.01549253, -0.05481673] | [ 0.69667023, -0.62618878,  0.02885466, -0.06078041]
[-0.32064706,  0.57868542,  0.0214164 ,  0.01286432] | [-0.32064805,  0.57868499,  0.04128706,  0.01942567]
[ 0.52443857,  0.5349676 , -0.01828712, -0.00879462] | [ 0.52443692,  0.53496874, -0.0208779 , -0.02492862]
[ 0.75775492,  0.63827026,  0.02530356, -0.00280104] | [ 0.75775198,  0.6382724 ,  0.02566544, -0.05106948]
[ 0.35769643, -0.07666766,  0.02332122,  0.03907816] | [ 0.35769512, -0.0766729 ,  0.04860768,  0.04658926]
[ 0.1900533 ,  0.14028531, -0.03299414, -0.01523522] | [ 0.1900534 ,  0.14028523, -0.03405639, -0.018137  ]
[-0.36359231, -0.22621321,  0.05507604,  0.03439285] | [-0.36359662, -0.22620747,  0.0555187 ,  0.04118343]
[-0.47265102,  0.63598138, -0.02364808, -0.0542772 ] | [-0.47265154,  0.63598113, -0.02474359, -0.05504145]
[ 0.34003959,  0.32503785,  0.00833268, -0.00571523] | [ 0.34003933,  0.32503802,  0.0139205 , -0.0182532 ]
[ 0.30249051, -0.16024402,  0.04074603,  0.06103118] | [ 0.30249259, -0.16024167,  0.05319388,  0.07446158]
[ 0.10335315,  0.50205409, -0.00691181,  0.00119835] | [ 0.10335995,  0.50205285, -0.01174968,  0.1023136 ]
[-0.14799977, -0.71842036,  0.00499096,  0.02802333] | [-0.14800339, -0.71841984,  0.03990545,  0.06524201]
[ 0.29008813, -0.81135178,  0.03015756,  0.04213611] | [ 0.29007639, -0.81135468,  0.08552402,  0.04734241]
[-0.45405915,  0.31593428,  0.02891551, -0.01478742] | [-0.45405591,  0.31593806,  0.03697698, -0.0228523 ]
[-0.00307539, -0.77220631,  0.03103915,  0.03909535] | [-0.00307113, -0.77220632,  0.0485118 ,  0.03914341]
[ 0.21777337, -0.51734439, -0.01888063, -0.02373528] | [ 0.21777334, -0.5173444 , -0.05588956, -0.06952828]
