[-0.06265024, -0.38387674,  0.02422149,  0.0186216 ] | [-8.27562326e-02, -4.34681275e-01, -4.19142269e-04, -1.24950914e-02]
[ 0.27814573, -0.0337542 , -0.07203651, -0.04165063] | [ 2.94410493e-01, -6.82819257e-02, -7.14895706e-02, -1.52182136e-04]
[-6.01149490e-01,  4.70755414e-01,  2.74949805e-02,  4.76583309e-05] | [-6.12073807e-01,  4.69844949e-01,  3.77177418e-02,  6.57763855e-05]
[-3.15704966e-01,  3.95124513e-01, -1.30818726e-02,  3.93578043e-04] | [-0.30295036,  0.39901291, -0.03915739, -0.00040051]
[-0.43887611, -0.27183568, -0.03829733, -0.01295485] | [-4.05549610e-01, -2.45924224e-01,  1.20231186e-04,  4.87833844e-04]
[ 0.0810384 , -0.01200185,  0.01541556, -0.02955562] | [ 7.39942761e-02, -8.77757000e-06,  6.10173639e-02, -2.97437356e-02]
[ 0.44704737, -0.65892337,  0.00700896, -0.05950498] | [ 0.43857333, -0.66313896,  0.03902519, -0.16459837]
[-0.56775714, -0.32079663, -0.03460394, -0.00587192] | [-5.64039972e-01, -3.35169154e-01, -2.69751202e-02, -2.56656432e-04]
[-0.10319792,  0.60518122,  0.01436311,  0.0655553 ] | [-1.31127500e-01,  6.20768179e-01, -3.63876148e-05, -1.63952615e-04]
[-0.22663045,  0.04261941, -0.01477262, -0.0127569 ] | [-2.31490404e-01,  1.47766921e-01, -3.14962037e-05, -1.23975951e-02]
[ 0.175472  , -0.56761231, -0.01467884,  0.05759598] | [ 1.88838904e-01, -5.48651100e-01, -2.62122240e-02,  1.44875182e-04]
[ 0.41269769, -0.56365586, -0.0246111 ,  0.01609483] | [ 0.4050298 , -0.55506152, -0.02740409,  0.18043836]
[ 0.41988701, -0.43884496, -0.00719448,  0.00256975] | [ 4.10986308e-01, -4.24248384e-01,  1.16589885e-05,  1.30484476e-01]
[-0.22983464, -0.50685376,  0.04082179,  0.01954977] | [-2.37561245e-01, -5.13923760e-01, -1.01875662e-04,  4.54638991e-03]
[ 0.37527329,  0.60102226, -0.03692138,  0.07158586] | [ 3.63706701e-01,  6.11716287e-01,  4.52978507e-05, -1.04755424e-03]
[ 1.16755178, -0.14993469, -0.02102062,  0.00943518] | [ 1.15227342e+00, -1.37805258e-01, -5.61155168e-02, -6.46211410e-04]
[-0.05588034,  0.82304414,  0.04256388,  0.04129886] | [-0.00580911,  0.82212208,  0.19789972,  0.11465408]
[-0.01300291, -0.01430407, -0.01568911,  0.018989  ] | [-6.65718193e-06,  1.12605233e-04, -1.60288484e-02,  1.90188705e-02]
[-0.60294289, -0.41932375, -0.03339015, -0.04672549] | [-6.19374717e-01, -4.13541067e-01, -1.84756918e-02,  5.25511988e-05]
[ 0.0163756 ,  0.24601224, -0.00721164, -0.01639454] | [-6.79331800e-05,  2.74282236e-01, -7.10907899e-03, -1.65880555e-01]
[-0.30097406, -0.42524933, -0.04926923,  0.04468352] | [-0.31427098, -0.42865564, -0.06266749,  0.11039042]
[0.39624014, 0.06593451, 0.01133863, 0.05876904] | [3.76905363e-01, 8.63859569e-04, 3.37211263e-05, 5.89033529e-02]
