[-0.88393499, -0.23419652, -0.02259645, -0.00591709] | [-0.88025562, -0.23865338, -0.0446631 , -0.06023455]
[-7.64792856e-01,  5.78749439e-02, -6.62585244e-04, -3.34882687e-03] | [-7.42187712e-01,  1.44403994e-05, -7.28975369e-05, -3.44054185e-03]
[-0.05056043,  0.31403048,  0.04594491, -0.05786618] | [ 0.01322632,  0.33667684,  0.35602142, -0.06331221]
[ 0.024122  ,  0.48840287, -0.00268765,  0.02339859] | [ 0.03823186,  0.49285469, -0.21836176,  0.06421102]
[ 0.31868613, -0.05370796,  0.03122388, -0.00531575] | [ 3.19191052e-01, -1.63901417e-01,  8.59436280e-02,  2.03787582e-04]
[-0.11204714, -0.0055712 ,  0.03598175,  0.01428219] | [-0.09511862, -0.06215555,  0.07399429, -0.00019168]
[-0.00120192, -0.53604245,  0.00952837, -0.02072381] | [-0.01987966, -0.53450722,  0.15368839, -0.01345145]
[ 1.00818787, -0.40047036,  0.02143965, -0.00702606] | [ 1.00450479, -0.4369919 ,  0.02039651, -0.05927928]
[ 0.82483571,  0.28013773, -0.00994321,  0.01851921] | [ 0.81712264,  0.30319117, -0.1136301 ,  0.02388489]
[-0.36798834,  0.08417771,  0.046682  ,  0.039502  ] | [-3.78529224e-01,  8.94917228e-02,  7.46704544e-02,  3.42609826e-05]
[-0.82540307,  0.49861   ,  0.02049862, -0.03147175] | [-8.37870453e-01,  4.84179880e-01, -1.16835509e-05, -4.60385062e-02]
[-0.31460377,  0.32009768, -0.03356281,  0.00798029] | [-3.15335964e-01,  3.05959392e-01, -9.15972976e-02, -2.58266949e-05]
[-0.0281654 , -0.25952049, -0.01549902,  0.03898248] | [-4.82737060e-02, -2.35009562e-01,  8.20945720e-05,  1.24811954e-01]
[-0.41849459, -0.07622587,  0.03154266,  0.05857873] | [-0.412905  , -0.14759021,  0.06597287,  0.13217069]
[ 0.18246526,  0.24787371, -0.00519399, -0.00908323] | [ 2.18906525e-01,  2.21668992e-01, -9.16996764e-05, -8.12547375e-02]
[ 0.62964114, -0.2413105 ,  0.0033211 , -0.03778646] | [ 0.61722005, -0.24085594,  0.06372056, -0.05136412]
[ 0.6898554 ,  0.8192338 , -0.07723987, -0.01111103] | [ 0.67069454,  0.82449675, -0.09155893, -0.03399982]
