21 1 | 0.38510230079128377 -0.5300993714534222 -1.6601873455514953 -0.20292027217487543 -0.4430577356673221 -1.6597047460624945 0.22608738823707206 0.11487877676019567 -0.16165244339364596 -0.22215748581893346 0.31583571560156315 0.027072747915673 | 0.23335702714917178 -0.529500021484124 -1.6610574332402226 -0.2660640016340868 -0.44219384355129865 -1.6594998932460419 0.2605647225421155 0.3279763114706249 -0.5200309141648881 -0.27431862567768506 0.43340321324067443 0.43726971804753584 | 16474.490462305264 | 100
22 1 | -0.6561758601517714 -0.4978076147531919 -1.0764933510171548 -0.42847659558301104 0.7395541689899259 -0.21885322295678064 -0.0018682147203696003 -0.13962331168731512 -0.031242209672927557 -0.2581560512178635 0.12953607147990082 -0.011156311526455777 | 0.6563032047238683 -0.4817027820664508 1.077328631141862 0.4297046141475177 0.7588231172377706 -0.26281723209450936 -0.38787684784125315 -0.5935172795085552 -0.5682015284508422 -0.4421888763843011 0.4094966049377197 -0.1881712402014988 | 6774.331144009317 | 100
23 1 | 0.29253726539958474 1.1148088653885515 -0.9921358742022388 1.0138684078256741 -0.9854571905390178 0.9119241350736054 -0.0919060603562944 -0.052521770422327155 -0.12302846358944672 0.023275546527749675 0.14133955826576255 -0.05970051976897577 | 0.3267727480584437 1.071612110496915 -1.0084290266494425 1.013718171496696 -0.9847315656748189 0.9124928296975249 -0.23305713350459742 -0.33293197761224813 -0.4424044311214073 0.37438944857029305 0.47229107437253365 -0.30110550975489836 | 161391.39721581628 | 100
25 1 | 0.4279272697815241 -0.6360147213683748 -1.220724073993412 -0.0560239834675792 0.13670998717513233 -0.49948266116635776 -0.1323216884338037 -0.07701279774637285 0.19884528981616525 0.18416954996009877 0.21181371694500079 -0.41472510143210983 | 0.4284951572241561 -0.6361993421185139 -1.2211838192775972 -0.06858706091740055 0.19782618203949956 -0.4993095568604243 -0.23563824772638717 -0.5867144089340758 0.3579071574104302 0.18804355739285322 0.2511922714473035 -0.5897346668049613 | 206.1623431118976 | 100
26 1 | 0.681916089186702 0.10656756234351601 0.12937387857337776 1.9599034036126726 0.42879504567589377 -0.11591082850750387 0.33316696829177717 0.2712215520748311 0.07460519887729317 0.3612255292156491 -0.026786499644074035 0.2721723871225326 | 0.6816697986014988 0.11074602779803067 0.051931784866171796 1.9636981430368379 0.4277137797489117 -0.1420832855285163 0.5640772456688455 0.2737418207133601 0.05054341036746105 0.5947986946050329 -0.15743307773545864 0.28172889032383036 | 6251.786879514419 | 100
26 2 | -0.23333401795785894 -0.04977936242775282 0.10534714245242212 0.3017311896810666 0.8974386076380284 -0.09432704252478857 -0.4137970985499249 -0.09026023301892816 -0.005319950980076048 -0.04725102210797345 -0.015641435496507653 -0.17450960044039127 | -0.23813429941545564 -0.060279278372168815 0.1457294258486031 0.30168503857769247 0.8970471148002113 -0.16133642173829874 -0.45881397868074036 -0.09631759778609435 -0.08914946114562958 -0.36132777767686836 -0.4466026283433784 -0.21544273655831525 | 240.83585441885455 | 100
26 3 | -0.22486259200884254 0.3994445219240264 -0.15717095028416148 0.6919716815729843 0.04287324177295908 0.32227361368373936 0.20428156437697131 0.0896995107466939 -0.12845442577149524 0.08127587560033628 -0.1337428932560625 -0.41134877157622407 | 0.27391072853094434 0.42437574857060434 -0.17024888495994153 0.6915199225705282 0.0445341168196424 0.32163369405048836 0.9646490534194304 0.30266651438142106 -0.1773296605359835 0.3664443368805893 -0.13449271437399285 -0.623145101549277 | 2948.6459337664137 | 100
26 4 | -0.11096377919588037 -0.1129967981317179 -0.6187163765999739 -0.13856844574890548 -0.3042399938376932 0.4990883196776465 -0.015029672374427908 -0.1464396830372629 0.18377474314935602 0.03678431399444892 0.017499780972233342 0.19977159883414608 | -0.12160232812864177 -0.17395229321182748 -0.6178088868599081 -0.18246849621605046 -0.31486282523961806 0.5009788972860393 -0.02850792385132572 -0.19639208649146417 0.2596433098677544 0.10961967524125805 0.2865193553622262 0.26628256693962643 | 938.8122276477322 | 100
26 5 | -0.36948453691807004 -0.39594271349602345 0.4526767154342728 1.2526603740731448 0.8338143281926025 -0.16999511587791624 0.33639172198769346 0.04600152563694093 0.0034764083905557924 0.1675078233669002 0.09383487008873412 -0.16527542062860165 | -0.34924412588130926 -0.39687471405014274 0.4526621862245888 1.2533428993081877 0.8336911556395342 -0.25659763816596504 0.43224495309900857 0.231993626700143 0.4937699832336979 0.5963133439940702 0.2527934859035531 -0.2427568689024645 | 4231.407650978913 | 100
31 1 | 0.3580946790503113 -0.8914543098197384 0.21792075398525085 -0.0076124186543652505 -0.34838030859147373 -0.47539909922948753 -0.035190242910651065 0.052248456711649974 -0.1748600356672514 0.016579656831528383 -0.04914203643916577 -0.12599818517809688 | 0.3487202470856481 -0.8894284220016245 0.2579327081072649 -0.007610150704290274 -0.30368512360516753 -0.47698996269382044 -0.42298241911049445 0.29821695684485966 -0.2153199555509709 0.016579828872069307 -0.3924349026147593 -0.35245957800084016 | 10702.880032102155 | 100
34 1 | 0.2374636333114369 -0.029169393130996833 -0.6409673814202259 0.45507570949336545 -1.283660592812982 -0.40348991710255255 0.12660355100724693 0.315839442356683 0.10520347590071279 0.08247915776267299 0.2107919737016511 0.31545827183845787 | 0.33141443719393127 -0.02674369180247872 -0.6412979058381699 0.4522751293107518 -1.2833734287976808 -0.42210701881713425 0.25027500472773306 0.31583407446881284 0.31330701628965846 0.4828685068895107 -0.2858533495311667 0.41128263229861534 | 1803.4642029028896 | 100
37 1 | -0.5556197671338463 1.3617544691527514 0.4303859222201072 -0.6428376284011673 -0.15307043541000337 0.6745497376197513 0.21254126680525343 -0.21911383716229343 -0.15899221714285403 -0.40472141593883715 -0.3135274426341707 0.1797770109619741 | -0.5574966558952377 1.3622345302359224 0.3634758731231763 -0.641269251969528 -0.16080323692813922 0.740792268696361 0.46181448863486346 -0.3955027496970242 -0.0013542752310384996 -0.5398700458114845 -0.31691621395105724 0.5879672327276746 | 4019.56250046371 | 100
37 2 | 0.6356132419383154 0.3407193799641132 -0.07393159998827524 0.5588875715091943 0.5101032797448504 -0.6325523257600671 -0.09293751493751429 0.03864367144611786 -0.030320813644875693 0.2677640679948519 -0.3200164947223126 -0.07222203208279293 | 0.635578084686994 0.49720645103183564 -0.07349012878610502 0.5635553851267074 0.48228199862001897 -0.6318226525732528 -0.3103422658475924 2.4718479227625068 -0.030948295303741206 0.4281310199708767 -0.4354582693742119 -0.29637747190210945 | 256239.6397799676 | 100
39 1 | 0.1788384102329421 -0.39580147070992555 -1.1763968276971863 -0.06566925955505452 -0.6599295735161932 0.2827738051408301 0.3364430671267187 -0.022238360808602524 0.03962933243962932 0.08513134729159365 0.18234200347307464 0.15009459070769818 | 0.16978035627878474 -0.45631964212268955 -1.1701449785378524 0.6741846503933925 1.0443796437874562 0.2721940071305142 0.3301296288776983 -0.3379509646119586 0.2901058278073947 1.0391821030278552 10.738826586799703 0.24729320948762412 | 263252.4602344979 | 100
39 2 | 0.43795161102114305 -0.3346117977687269 0.8685868611459251 0.2459841446873865 -0.21615549788863825 0.46417514556211664 -0.27338116344986507 0.13337235156933597 0.18514648390756297 -0.1204909502192816 -0.22828618772899173 -0.0446444716303082 | 0.4393166034702485 -0.33422957000807074 0.8678373715872337 0.27657218163695363 -0.24522436026467292 0.46253878176147145 -0.37815800802605026 0.42971214062675656 0.36607178855596373 -0.2542317097976715 -0.3025215218359639 -0.3801082018850893 | 2240.804712873257 | 100
43 1 | -0.025415193185811768 0.3248350520116522 -0.7931966700265325 -0.2834106892256373 0.40949264069733227 0.007726430070706651 0.05451359051934053 -0.26159845183395347 0.1026356151947722 0.24739098259285403 -0.15354115773048874 0.02812903736453365 | -0.016005279947533705 0.32151596712618086 -0.7928061660320741 0.3271598586642097 0.41046443262875276 0.00719901606902612 0.05122528859802921 -0.33421078747579475 0.3040319145735628 0.7459331142232041 -0.40576960588333444 0.028007732295443573 | 3274.120962239162 | 100
43 2 | -0.3333227562093809 0.5890701555483383 -0.7795054745454171 -0.42064770093580256 0.6134769912970467 0.220473964110656 -0.05006290035567102 -0.3010222478357126 -0.0011664427522332513 0.16706034403904974 -0.14096920753889333 0.038956868924172924 | -0.37134250806380664 -0.5891455277926066 -0.7799274396139482 -0.4212128620138159 0.6137579262861909 0.32737755483786796 -0.35055979720779795 -0.6297630237910599 -0.46198108272642036 0.2625420628378812 -0.4716664372948066 0.21298877560198382 | 1450.0029357012068 | 100
43 3 | -0.3781148511304607 0.2754807419301407 -0.21768600643910976 -0.4628996077152572 0.2882688508012424 -0.39227210259631684 -0.04217528218876654 -0.02146608670818133 0.013232801511694241 0.05246625532676102 -0.09935404763980661 0.11614571630653354 | 0.37755069871869784 0.33024852311617314 -0.3120176423281847 -0.8303836825691852 0.28171105795220336 -0.39067328007321594 -0.5006447961919838 -0.24730303607327156 0.24856922116212513 4.934148501021542 -0.4298738762052428 0.5305241589703406 | 1953188.192092701 | 100
45 1 | -0.4146065302198463 0.4634431785263134 -0.6167236044493148 -0.34874322388551343 -0.18337369730773231 -0.35563065583206827 -0.012744075496520875 0.02085204431336721 0.03771704479609094 -0.1858438072901538 0.10688174410138455 -0.008232879888002172 | -0.41349950914421324 0.4635372578791226 -0.6168938290582816 -0.3493271545885041 -0.2503532397476663 -0.35475574786751196 -0.3257533024489709 0.6530583768047182 0.43035070562398353 -0.5086633122503009 0.21037000996622482 -0.3201740186322456 | 42.81933108498691 | 100
48 1 | 0.5046396019112788 1.0677356708789179 0.5525673462543068 0.039546862160822475 -1.3015888530561952 0.46145939020663307 -0.08547943041298675 -0.1483553057000874 0.04494460047985802 0.1826415585094149 -0.14606518351577252 0.15737643773758397 | 0.4927866098652507 1.0682803962375131 0.5517287767511452 0.03820345370353129 -1.3021838603308067 0.4807967424477572 -0.6756067261979192 -0.5253826752035949 0.4804186294655686 0.18199591800694137 -0.5308024835389115 0.3323622636656862 | 1397.7842394662384 | 100
49 1 | 0.7967400013757376 -0.360609646900246 0.13103455978464915 -0.854512000806615 -0.1371615826890081 0.2714195874614484 -0.014601686365360111 -0.14949589302057675 -0.1626948281819409 0.09017293227430725 -0.011370976738418267 0.0656057518667244 | 0.7966828562628278 -0.41131261944007724 0.14354917714780585 -0.8550066102896533 -0.16517898960320462 0.3656808109586217 -0.49929722046070474 -0.37314712489078805 -0.17613257847385289 0.5549529831802757 -0.023344371896112624 0.27118410024169093 | 2064.69055843572 | 100
49 2 | 0.38190045101459835 -0.3912380705134364 -0.15860133415003083 -0.2994154987948991 0.5169845684391061 0.5135847887116162 -0.002461414698692615 -0.12822441480062316 0.07998546131974764 0.12294258832544844 -0.31562945019165944 0.01584562497200923 | 0.39503324475199475 -0.3901315200940052 -0.20110721701259845 -0.28250881224953106 0.5172740662081912 0.5213652770943261 -0.2852297010826257 -0.5581562004388985 0.1342149782859685 0.5412042993737475 -0.47775200274054913 0.4914843067706149 | 777.1691326794586 | 100
49 3 | -0.6545568795012755 1.5716068654876416 -0.39000585433496365 0.14119653569296622 0.031556982673763244 -0.9242981790045848 0.09169842817209002 -0.21914353225841754 0.1345243521103266 0.30505836429465333 0.1063062711100432 0.07253877171666336 | 0.6545168986164412 1.5722324401645964 -0.4011605929397716 -0.1531612731903455 0.02973351012594202 -0.9238865784652496 -0.14545853163433958 -0.5341497313294664 7.11188012661482 0.2750764588421788 0.10566231650375738 0.5368581822818356 | 153552.75932889763 | 100
51 1 | -0.5473496036605047 -0.3334751712192906 -0.08621321525406768 -1.2125877924977397 1.358185303269585 -0.659583201021272 -0.162467267094921 0.03401612544045429 -0.04965097259784387 0.0380577838618468 -0.008686698197528594 0.004196156501163572 | -0.5516650389958417 0.26043552123999925 -0.12186597896167783 -1.2138273367707388 1.3575725949605528 -0.6625250868157723 -0.37758731626816266 -0.2463857625798969 -0.0844172466807138 0.4205876859077435 -0.28648511000762633 0.3737813177468136 | 3930.347143679446 | 100
53 1 | -0.8751819204369538 -0.0504103618010358 -0.4749937614900963 0.6447132732852365 -0.20196233557377372 -0.19560736820572827 0.06826361335145611 0.05354374343504062 0.17595543817325418 -0.21818558738531482 0.1065433371502868 -0.014110052802643425 | 0.8756707151007249 -0.05798948024781759 -0.46807344919248456 0.6446867129169406 -0.22382164839794003 -0.2707787578286542 0.7092152158838748 0.05581968629468984 0.3111123345506205 -0.5446616501737744 0.22565651869469644 -0.19272540527078633 | 670.8619641225582 | 100
53 2 | 1.1934633919790234 -0.3993803385584201 0.45124748761760375 -0.34290970018006506 -0.4126360120255762 -0.5896470401872855 -0.17184296651308648 0.14694353133206653 0.20762059585890616 -0.042538885062682254 -0.3510591909176672 -0.33780596688342895 | 1.1936249918145707 -0.44576950470556087 0.5051871716248048 -0.4689970203977903 -0.44389416667729276 -0.5892128589644285 -0.3998555955983755 0.2342402490231446 0.33339149825101905 -0.23208260473164682 -0.38227635910926466 -0.5016386776510874 | 1912.2711267867162 | 100
53 3 | 0.005504492609674976 0.0017179455294164014 -0.2691896931538234 0.8330257704788159 -0.4830942818205383 0.364422521883475 0.35439984499688243 -0.0442965788055618 0.15618623355840594 -0.16704403665530637 0.10615486798898773 0.16225139725621515 | 0.005513133541799138 0.001644243528006676 -0.29196574037807216 0.8317699750976223 -0.48316762571129335 0.36663725374415806 0.3544000566899217 -0.04429664441793057 0.2828473941388245 -0.5967619480120647 0.44272829957364374 0.4507346084587937 | 3832.709148362461 | 100
57 1 | -0.7613333537442307 0.6063442681835391 -0.1797292320922581 -0.45569158478472466 1.115378110567592 -1.0312949130105158 0.27846207466960504 -0.33584077263981227 0.06662039304943612 0.12384397044553852 -0.16679448264559188 -0.02208172343261853 | -0.761352837157004 0.6060189744193673 -0.20064940366182657 -0.4404848413873328 1.1153327996102815 -1.0313629290000166 0.3858589281922534 -0.4379411800464894 0.15430002867803636 0.22791307979110212 -0.29771880353853447 -0.13357494394179611 | 237.0840559188397 | 100
57 2 | -0.3066692651348701 0.1968848920982399 0.8626994793366864 0.13104402066248697 -0.40579270465618505 -0.4490992127355807 -0.021323407457149245 0.3402919191079617 -0.17092103522629717 0.07808752666768974 0.11587396023820581 -0.2918445996457235 | -0.3477763427995913 0.1884778285374595 0.8622905353501963 0.14636344306819302 -0.4060061470373505 -0.44500313729964075 -0.22327015095221564 0.3634992793391119 -0.2619885833061369 0.09649529144177398 0.41087469300459273 -0.668019538629335 | 1539.4403618793551 | 100
57 3 | -0.5313578698296129 0.11886105220832273 -0.6565220062204169 -0.3981580617380016 -0.4316844379124918 1.4804761296191977 0.09355971556533711 -0.2433639056032544 0.06874985942398056 -0.1911628715691919 -0.1710601760321136 0.17384514928869593 | -0.5308933874891034 0.08885339418264351 -0.6581724876842979 -0.4329151653161048 0.43890836889883794 1.4824050759174903 0.3357867932728404 -0.25128542339200455 0.59818639519605 -0.361769588468577 -0.43232776198239464 0.49728457517137786 | 3269.5525073479566 | 100
57 4 | 0.11839626050928936 1.1395430579016579 0.31876065975328344 0.6234777998253731 0.41709793584861765 0.04823195911543165 -0.023339162267645257 -0.2672095155442675 0.008944144266237982 0.43590681414015015 0.4169081599740818 0.032493883605353595 | 0.08711500711416999 1.138604739535565 0.3948419247992624 0.6229122257876695 0.4165808484848974 0.059238625398293575 -0.05080252675922371 -0.48218326458389493 0.22771073530686925 0.6829164951263149 0.4672432606889581 0.04983527204962355 | 1443.321199823879 | 100
57 5 | 0.7003035484896545 -0.16991657298615356 0.8666507861137098 -0.5425994553795188 0.07607556083061993 -0.4346433270608271 -0.23755106568651166 0.21757256137058156 -0.23660286495340302 -0.2204067352434031 0.0039878996703131084 0.07268559069752664 | 0.7002507721503697 -0.22532872199523385 0.8689886073141437 -0.5485370472161725 0.07553729460617611 -0.43177499720597773 -0.430632967263345 0.26869364663014617 -0.5556309343673723 -0.4214215970320051 0.004046472134981142 0.5746235208959184 | 1639.1101008368883 | 100
58 1 | 0.023185792626264922 0.030058166177846544 0.41081464958838976 -1.4329127686111087 -0.5392105138581523 -0.16111362012506195 -0.25654558057614896 0.10412489048064644 -0.17713419034820346 -0.26278165280177884 0.29418590107786924 -0.6284215503437677 | 0.023617421152137053 0.026435496380105596 0.4122303553473921 -1.433582132992426 -0.5382606067335796 -0.14970596717273596 -0.2565752086685289 0.10410069181390558 -0.42143688178417277 -0.302350853303529 0.6918129704207969 -0.6323429655663854 | 964.8000260321812 | 100
58 2 | -0.1447105083835274 0.18353017334132796 -0.15019984761934882 -0.34313798308057253 0.22614754534430606 -0.36430808219852756 -0.017078381684809373 0.02276081890085358 -0.11131840175837562 -0.21058707724793588 0.03509926315720164 0.015518722398347135 | -0.20199886309578766 0.25504076087619587 -0.22816383700763374 -0.3437283246949012 -0.1043525181356413 -0.3655243285174592 -0.1291099225980182 0.1654939603918452 -0.1948487445385682 -0.2761795284251968 -0.13131247014977943 0.3156800121475906 | 3730.419080572098 | 100
59 1 | 0.6282221496188409 -0.6796331493810267 -0.36447242166875005 0.5680029222115667 -0.3148995386904006 0.26637549217324724 -0.02098394577861462 -0.2341343872569744 -0.11903120797849827 0.26785368096191803 -0.05918410232970858 -0.01956036171499439 | 0.6265482554631185 -0.692650967369139 -0.2920930694886591 0.568588723924245 -0.37850948133351986 0.3272091618921568 -0.29706590442322406 -0.49823482699315613 -0.308373339193066 0.3980491679529223 -0.3152978018591005 -0.22197007131157087 | 18006.934928415983 | 100
59 2 | 0.7791664476870099 1.05485866422694 -0.49123464849958354 -0.7743363310263122 0.5608724792056572 1.0043790070060035 0.07857541504605704 -0.008088753926946251 0.07660232534345171 -0.4868667611029981 0.034019883203994385 0.1376879668996043 | -1.0887947827347157 -1.0263774438748068 0.6500774921578403 -0.9913296032366938 0.559144570674414 1.0069382698340834 3.3944321369485917 0.38121201122182197 4.862705179082257 -2.228885834621501 0.43771830203230383 -0.4392801051567268 | 6541215.3313013315 | 100
59 3 | -0.6809783674244525 1.3133712657626346 -1.5237029730047649 -0.5072373181980729 -0.12748814468405756 1.2150608639171652 -0.06376740425416765 -0.004942541501407627 -0.029365593532370286 0.2756246078363462 0.11172415202230068 0.18137388686243253 | -0.3267493237943985 1.3125524560953392 -1.5230073008022131 -0.50574756846092 -0.13456235166124203 1.2154428253556198 -5.6417857870255785 -0.3822749558479936 -0.4935770475322827 0.4677629476404716 0.11853831203444587 0.5023386339434014 | 3677155.4336044565 | 100
61 1 | -0.23178881948347466 -1.1663353605332691 -0.3470019279763321 0.07157096051502425 0.05398852254471793 -0.8858346568410265 -0.028504279383224963 0.1053543556785591 -0.009222828331221995 0.03558180247846469 -0.10644558264473734 -0.3869851114802392 | -0.20217376545911792 -1.16758118039354 0.263974722475337 0.07282292734924069 0.05478982766574382 -0.8856288806491857 -0.2013081111370324 0.38110218599403983 -0.2451067891875479 0.03668104809819849 -0.10697183188693135 -0.4422961148394848 | 2856.302063152312 | 100
61 2 | 0.4358939034416841 -0.6325151539640286 -0.15267858266002463 0.4936743552468157 0.7696970737873904 -0.12207703412242102 -0.15328201427682295 0.09413187992211597 -0.12403123749130374 0.020213897443058647 -0.2029262273874322 0.25215817278605573 | 0.433890275617806 -0.632483012078461 -0.2251506448650758 0.5182257678154071 0.7698323838610989 -0.09418923749608483 -0.348979458087883 0.2957074214312641 -0.19713120710229867 0.45610217550308785 -0.653224847699323 0.2502460511673241 | 1240.984162756895 | 100
62 1 | -0.11147011756185578 -0.6632695753226864 0.522385567076603 -1.159953156489096 -0.050116941337445556 0.29395241437815445 -0.26240003243213916 -0.2943696735954746 0.12122650730107898 0.06931566639583951 -0.10448227050192242 -0.21084697641530473 | -0.06301695527829157 -0.6636615118796748 0.5215562827115592 -1.1605981806115226 -0.047217410842519486 0.3329830388590553 -0.28305264454828477 -0.43393296629425265 0.6357478008421951 0.4391843057860978 -0.10348220252840148 -0.3254823453506557 | 527.5887241392047 | 100
62 2 | -0.32788445179227194 -0.138110639561473 0.26024142166411174 -0.5845838066543538 -0.4715914611913853 0.0114154030704718 0.21468061243218395 -0.2055433843479052 -0.26030147692428673 -0.2534669751398425 -0.008934143906083051 0.3836963304442829 | -0.3227275746629532 -0.16569351474086336 0.28854474434596966 -0.58589114373871 -0.4707231681746273 0.016358015208095707 0.450399829706261 -0.22366233419227655 -0.33191535274467654 -0.3862705200124144 -0.21448822596035458 0.3837553520137974 | 621.4219174603318 | 100
